open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1701388800000,2.4350000,2.4500000,2.4250000,2.4473000,1767282,1701392399999,4310403.2189000,26986,792494,1933290.6991000,0
1701392400000,2.4467000,2.4739000,2.4430000,2.4702000,2290316,1701395999999,5637578.4928000,28190,1122281,2762339.9937000,0
1701396000000,2.4701000,2.4756000,2.4451000,2.4688000,1800385,1701399599999,4431689.1018000,22613,810171,1994806.9863000,0
1701399600000,2.4687000,2.4969000,2.4640000,2.4778000,2046519,1701403199999,5079943.3961000,26187,973254,2416142.9243000,0
1701403200000,2.4777000,2.5048000,2.4717000,2.4970000,1706978,1701406799999,4253444.7532000,23795,860780,2145430.6349000,0
1701406800000,2.4971000,2.5244000,2.4929000,2.5010000,2583103,1701410399999,6476998.2997000,30074,1239100,3107624.4625000,0
1701410400000,2.5009000,2.5097000,2.4798000,2.4863000,1718340,1701413999999,4285929.5754000,22167,692726,1728170.0151000,0
1701414000000,2.4864000,2.5000000,2.4603000,2.4666000,2080690,1701417599999,5159130.8595000,34095,906023,2247679.5671000,0
1701417600000,2.4665000,2.4747000,2.4500000,2.4605000,1719119,1701421199999,4229837.4271000,20583,855512,2105335.8004000,0
1701421200000,2.4605000,2.4768000,2.4556000,2.4604000,1628029,1701424799999,4015982.6047000,21260,831635,2051891.5715000,0
1701424800000,2.4606000,2.4662000,2.4333000,2.4458000,1975419,1701428399999,4836697.1501000,23683,816833,2000667.9397000,0
1701428400000,2.4458000,2.4560000,2.4399000,2.4434000,848938,1701431999999,2078323.8424000,12273,410105,1003975.1852000,0
1701432000000,2.4433000,2.4497000,2.4187000,2.4300000,2069818,1701435599999,5036596.0600000,25290,813663,1980921.4894000,0
1701435600000,2.4301000,2.4360000,2.4210000,2.4275000,925331,1701439199999,2247483.8948000,13720,470024,1141780.4905000,0
1701439200000,2.4275000,2.4364000,2.3750000,2.3965000,2998319,1701442799999,7221363.2419000,32698,1198348,2889582.5578000,0
1701442800000,2.3965000,2.4048000,2.3799000,2.3998000,1779092,1701446399999,4260378.2562000,22975,899780,2155635.4940000,0
1701446400000,2.3998000,2.4310000,2.3852000,2.4119000,2462760,1701449999999,5932930.9716000,31318,1279898,3084465.8908000,0
1701450000000,2.4118000,2.4136000,2.3715000,2.3816000,2008220,1701453599999,4793974.7638000,26817,890071,2124887.7722000,0
1701453600000,2.3816000,2.4069000,2.3791000,2.3910000,1330173,1701457199999,3183607.5066000,19548,680839,1629168.6886000,0
1701457200000,2.3910000,2.4047000,2.3870000,2.3989000,970872,1701460799999,2326581.9226000,14504,479264,1148790.4203000,0
1701460800000,2.3990000,2.4040000,2.3872000,2.3899000,871575,1701464399999,2087976.7109000,11662,434120,1040258.1866000,0
1701464400000,2.3899000,2.4155000,2.3879000,2.4090000,960543,1701467999999,2307382.2750000,13376,561192,1348028.8149000,0
1701468000000,2.4090000,2.4109000,2.3955000,2.3980000,752621,1701471599999,1809095.7609000,10691,372467,895336.7733000,0
1701471600000,2.3981000,2.4145000,2.3946000,2.4007000,839447,1701475199999,2018680.6503000,12915,407305,979475.8789000,0
1701475200000,2.4008000,2.4375000,2.3967000,2.4336000,1066701,1701478799999,2580809.4421000,16356,630984,1526652.4344000,0
1701478800000,2.4336000,2.4395000,2.4160000,2.4192000,929731,1701482399999,2255535.7300000,13886,393059,953645.8651000,0
1701482400000,2.4193000,2.4288000,2.4151000,2.4228000,705364,1701485999999,1708636.5573000,11183,367109,889379.2870000,0
