open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,8.2301000,8.3182000,8.2000000,8.2417000,1264202,1711933199999,10450167.7308000,41233,653235,5401154.6658000,0
1711933200000,8.2421000,8.2534000,8.1757000,8.2240000,791980,1711936799999,6504240.5624000,26445,401509,3298557.6259000,0
1711936800000,8.2232000,8.2384000,8.1932000,8.2019000,487813,1711940399999,4007746.2351000,19366,225846,1855567.3786000,0
1711940400000,8.2019000,8.2342000,8.1931000,8.2040000,382593,1711943999999,3140193.6698000,16953,167845,1377697.0284000,0
1711944000000,8.2040000,8.2219000,8.1401000,8.1450000,800193,1711947599999,6542222.5175000,22473,337460,2759547.5031000,0
1711947600000,8.1452000,8.1799000,7.3990000,7.6786000,12536151,1711951199999,97447438.1405000,270586,5143396,39930324.9284000,0
1711951200000,7.6792000,7.8335000,7.6685000,7.7741000,4950026,1711954799999,38428875.8595000,131347,2393250,18584923.8501000,0
1711954800000,7.7742000,7.8313000,7.7602000,7.8116000,1240069,1711958399999,9674304.4615000,38040,545025,4252554.5997000,0
1711958400000,7.8118000,7.8118000,7.6960000,7.7600000,1885989,1711961999999,14625752.4640000,55248,859148,6664602.1773000,0
1711962000000,7.7589000,7.8228000,7.7540000,7.7746000,771408,1711965599999,6011079.2176000,29080,392792,3061197.2366000,0
1711965600000,7.7748000,7.7999000,7.7333000,7.7911000,763464,1711969199999,5929904.2964000,26098,358396,2783648.1738000,0
1711969200000,7.7910000,7.8115000,7.7300000,7.7316000,761087,1711972799999,5914612.4098000,25663,350026,2720660.7375000,0
1711972800000,7.7316000,7.8379000,7.7135000,7.8356000,835430,1711976399999,6501317.1131000,30341,419793,3267749.6776000,0
1711976400000,7.8355000,7.9000000,7.7862000,7.8462000,1551955,1711979999999,12177401.1340000,53321,752979,5909763.1128000,0
1711980000000,7.8470000,7.8743000,7.5500000,7.6184000,3830656,1711983599999,29461505.2509000,105532,1667764,12833180.1926000,0
1711983600000,7.6177000,7.6582000,7.4640000,7.5250000,3854867,1711987199999,29085277.6081000,115410,1828561,13803450.0644000,0
1711987200000,7.5251000,7.5954000,7.5000000,7.5070000,2316795,1711990799999,17482862.2387000,65870,1081123,8160311.1531000,0
1711990800000,7.5069000,7.5285000,7.4141000,7.5106000,1761679,1711994399999,13172213.6021000,53698,767676,5743353.8084000,0
