open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1722470400000,64601.80,64824.40,64320.00,64626.40,11766.814,1722473999999,759863191.58640,148858,5438.935,351373052.56030,0
1722474000000,64624.70,64801.90,64083.00,64172.60,13276.961,1722477599999,854462241.31820,153796,6054.813,389796785.19610,0
1722477600000,64172.70,64236.10,63863.30,64081.00,17296.032,1722481199999,1107296720.05910,186979,7618.585,487833805.38140,0
1722481200000,64081.10,64101.10,63722.00,63912.80,10737.165,1722484799999,686120753.81720,134062,4896.139,312958906.30390,0
1722484800000,63912.70,64036.40,63600.00,63716.90,11973.073,1722488399999,763620794.74350,138429,5127.628,327113633.88170,0
1722488400000,63717.00,64330.40,63559.50,64279.50,17724.338,1722491999999,1134465448.20790,167588,9537.172,610614389.61810,0
1722492000000,64279.50,64432.60,64100.00,64204.50,7952.429,1722495599999,510956421.52880,85289,3667.380,235715641.19480,0
1722495600000,64204.40,64468.60,64194.00,64297.40,5613.711,1722499199999,361229196.02480,71642,2923.449,188117881.15450,0
1722499200000,64297.50,64530.00,64280.10,64472.20,4761.653,1722502799999,306730354.80470,63849,2633.198,169620640.03780,0
1722502800000,64472.20,64681.90,64435.10,64441.90,5845.793,1722506399999,377312004.56110,70813,2823.997,182289997.56420,0
1722506400000,64441.90,64592.30,64280.00,64554.60,5307.174,1722509999999,341841462.02380,67108,2686.854,173098998.53400,0
1722510000000,64554.40,64666.00,64431.50,64645.30,4599.628,1722513599999,296923237.29360,61978,2151.604,138915834.76440,0
1722513600000,64645.20,64890.00,64605.10,64855.90,9636.548,1722517199999,624209233.58430,105259,4882.682,316287601.56090,0
1722517200000,64855.90,64927.20,64430.90,64724.70,10200.123,1722520799999,659514086.85500,116256,4984.297,322291966.19030,0
1722520800000,64724.60,64752.40,63911.00,63918.10,21540.744,1722524399999,1383658524.81170,214674,8903.723,572243635.54750,0
1722524400000,63918.10,63942.50,62646.70,62892.60,59798.958,1722527999999,3779163953.62410,573745,27800.270,1756386598.55770,0
1722528000000,62892.60,63188.00,62650.00,62890.10,19219.782,1722531599999,1209109641.19000,260123,10135.075,637699736.25660,0
1722531600000,62890.00,63244.00,62271.20,63202.40,31609.064,1722535199999,1981476607.65280,321290,15459.916,969430519.74310,0
1722535200000,63202.50,63419.30,62800.00,62945.00,21497.562,1722538799999,1355865693.09050,236884,9198.051,580178901.75260,0
1722538800000,62945.00,63480.00,62927.10,63403.00,9462.371,1722542399999,598759115.74420,137323,5012.653,317161383.30310,0
1722542400000,63403.00,64777.00,63312.00,64744.50,25920.508,1722545999999,1660763438.93730,290256,14725.606,943360881.23570,0
1722546000000,64744.60,65350.00,64615.30,64879.70,18926.935,1722549599999,1228840485.79140,210795,9598.278,623352384.98090,0
1722549600000,64879.80,65650.00,64854.00,65168.00,17382.089,1722553199999,1135729819.88530,203395,8059.704,526523156.51570,0
1722553200000,65168.10,65450.00,64962.50,65328.90,10605.135,1722556799999,691140202.33770,127357,5190.310,338320109.51120,0
1722556800000,65329.00,65577.00,64871.30,64877.80,10301.899,1722560399999,671899730.40770,130089,4417.893,288229839.26500,0
1722560400000,64877.80,64880.00,64537.40,64628.50,11782.086,1722563999999,762470030.84570,166537,5388.604,348731937.74810,0
1722564000000,64628.40,64813.80,63630.60,64344.40,22150.775,1722567599999,1420748150.78280,267555,10346.622,663645871.77880,0
1722567600000,64344.50,64625.50,64224.20,64600.10,8393.407,1722571199999,540892176.00600,129008,4385.747,282664507.89070,0
1722571200000,64600.10,64640.00,64421.50,64518.20,5305.797,1722574799999,342344440.73200,84836,2246.407,144965300.48250,0
1722574800000,64518.30,64527.30,64055.00,64160.90,8682.156,1722578399999,557888795.39090,124140,4005.758,257423384.82040,0
1722578400000,64161.00,64625.00,63800.00,64446.40,13006.387,1722581999999,834371395.35370,190704,7043.755,452039094.72870,0
1722582000000,64446.50,64498.00,64102.10,64146.00,8157.649,1722585599999,524476290.50950,137983,3657.963,235213518.89130,0
1722585600000,64146.00,64577.00,64026.50,64569.70,9371.113,1722589199999,602423967.89640,141789,5440.358,349815827.56480,0
1722589200000,64569.80,64600.00,64399.40,64485.30,4762.085,1722592799999,307139398.85460,84646,2391.027,154225731.02410,0
1722592800000,64485.40,64870.00,64343.00,64738.90,8101.678,1722596399999,523476911.13570,111569,4448.789,287528641.30090,0
1722596400000,64738.90,64957.40,64630.00,64640.00,10890.776,1722599999999,705370219.88300,120289,5249.062,340045718.30250,0
1722600000000,64640.00,64962.90,64086.30,64828.30,27848.063,1722603599999,1797278138.10250,310358,14116.084,911205482.58900,0
1722603600000,64828.20,65534.30,64538.10,65208.20,24979.359,1722607199999,1626076791.54080,294686,13038.072,848811149.80980,0
1722607200000,65208.20,65348.40,63088.00,63145.60,52368.144,1722610799999,3361739277.46900,497393,23811.230,1529058150.51280,0
1722610800000,63145.60,63600.00,62350.00,63393.50,56821.312,1722614399999,3578518995.08260,556114,28267.403,1781120406.84040,0
1722614400000,63393.50,63600.00,62943.60,63289.90,19680.843,1722617999999,1245594144.78270,241570,9817.337,621472070.75970,0
1722618000000,63290.00,63439.00,63038.50,63075.40,9349.953,1722621599999,591256556.49280,140831,4746.319,300214378.67060,0
1722621600000,63075.40,63203.20,62748.00,62875.50,11452.835,1722625199999,721454768.47120,167219,5649.842,355970524.40840,0
1722625200000,62875.10,62965.00,62478.00,62619.70,16762.695,1722628799999,1050865155.17580,209746,7481.473,469125750.16830,0
1722628800000,62619.60,63181.00,62010.00,62600.00,27396.637,1722632399999,1713762262.95320,299937,12784.980,800061830.22900,0
1722632400000,62600.00,62715.00,61255.00,61966.60,27625.059,1722635999999,1709414731.15630,331082,12357.065,764872414.64720,0
1722636000000,61966.60,62227.90,61200.20,61377.90,14259.550,1722639599999,880504716.61400,178903,6342.069,391675673.01990,0
1722639600000,61377.80,61761.40,61285.70,61483.70,12178.162,1722643199999,749715991.62230,154392,6318.511,389023040.16970,0
1722643200000,61483.70,61700.00,60882.40,61117.50,15316.661,1722646799999,939082249.96940,186359,7069.087,433561764.02340,0
