open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,71363.00,71388.00,70935.50,71234.10,7161.196,1711933199999,509749428.31080,113050,3083.564,219473216.03670,0
1711933200000,71234.10,71260.00,70858.90,70885.10,6026.472,1711936799999,428094286.14630,98073,2927.374,207979430.30790,0
1711936800000,70885.00,70975.00,70827.60,70930.10,3018.134,1711940399999,213990118.53160,57245,1545.424,109581779.43630,0
1711940400000,70930.10,70955.40,70588.00,70650.10,5609.521,1711943999999,396692685.62540,91761,2458.716,173869916.84480,0
1711944000000,70650.00,70727.20,70484.60,70512.80,5033.489,1711947599999,355406602.24060,76133,2562.513,180962386.44170,0
1711947600000,70512.80,70595.30,69006.50,69212.20,34363.498,1711951199999,2394971113.43159,409744,14997.475,1045132178.43960,0
1711951200000,69212.20,69720.00,68895.50,69651.70,23036.111,1711954799999,1598072606.01910,304784,12375.044,858756899.09810,0
1711954800000,69651.80,69835.00,69534.00,69637.00,8536.026,1711958399999,594989741.69910,116100,4085.676,284824218.35310,0
1711958400000,69637.00,69650.00,69222.00,69450.00,11662.361,1711961999999,810288254.13440,148578,5497.858,382047704.83100,0
1711962000000,69449.90,69673.50,69447.80,69448.40,4828.134,1711965599999,335778439.18780,71835,2543.837,176925486.28360,0
1711965600000,69448.40,69635.00,69341.60,69610.10,4839.779,1711969199999,336284941.14860,72601,2515.528,174824687.56730,0
1711969200000,69610.10,69868.90,69494.60,69520.40,7775.146,1711972799999,541645711.75662,103008,3907.153,272230570.56442,0
1711972800000,69520.40,69892.80,69460.50,69892.10,5657.652,1711976399999,394578525.05750,84955,2817.364,196486127.64920,0
1711976400000,69892.10,70145.00,69688.20,69932.20,13428.891,1711979999999,939447978.97180,181972,6466.907,452514769.19150,0
1711980000000,69932.20,69988.00,68654.30,68950.10,30727.479,1711983599999,2126951696.52598,385269,14030.960,971309992.76890,0
1711983600000,68950.00,69069.60,68210.00,68281.00,33820.081,1711987199999,2320398265.93820,466732,16302.525,1118672909.30920,0
1711987200000,68280.90,68848.80,68103.30,68621.60,17689.690,1711990799999,1211859727.56796,229832,9526.702,652775542.99728,0
1711990800000,68621.60,68798.90,68226.90,68784.80,9786.993,1711994399999,670571704.30070,148050,4793.166,328499957.96530,0
1711994400000,68784.80,69028.80,68505.50,68960.90,9043.172,1711997999999,622006647.66840,126598,4318.742,297071629.01830,0
1711998000000,68960.90,69866.10,68923.30,69682.10,16644.294,1712001599999,1155120946.55612,202739,9075.995,629915783.30952,0
1712001600000,69682.20,69829.60,69361.00,69769.00,7751.073,1712005199999,539385728.38940,118711,3811.447,265276168.63780,0
1712005200000,69768.90,69949.00,69581.40,69629.10,7126.374,1712008799999,497093271.53920,103902,3356.259,234163208.82630,0
1712008800000,69629.00,69900.00,69614.50,69756.00,5000.314,1712012399999,348880189.31280,78825,2310.133,161191807.88060,0
1712012400000,69758.00,69923.70,69690.00,69700.00,4246.246,1712015999999,296426953.04510,64695,1952.950,136344884.23930,0
1712016000000,69700.00,69731.60,69093.20,69404.30,11235.393,1712019599999,779673080.52410,162145,5065.099,351444832.92000,0
1712019600000,69405.00,69663.20,69289.70,69437.30,4566.918,1712023199999,317368229.19490,82664,2493.131,173276827.98140,0
1712023200000,69437.20,69475.30,65600.00,67025.70,75566.247,1712026799999,5088716810.70047,838248,31911.111,2147594111.98287,0
1712026800000,67025.70,67316.40,66500.00,66734.10,26856.753,1712030399999,1796323175.47450,348054,13256.458,886735889.63410,0
1712030400000,66734.10,66980.40,66339.40,66633.40,17954.215,1712033999999,1196681520.91710,236248,8923.550,594821766.42070,0
1712034000000,66633.30,66875.90,66150.00,66794.00,15293.282,1712037599999,1017332791.76130,207050,7670.939,510455909.40290,0
1712037600000,66794.00,67157.00,66733.90,66900.10,11349.921,1712041199999,759873802.20812,144628,5881.086,393730535.51272,0
1712041200000,66900.20,66932.70,66475.10,66503.30,10488.898,1712044799999,699603138.14380,127057,4586.782,305927514.31850,0
1712044800000,66503.40,66748.00,66158.00,66283.80,14613.357,1712048399999,971207600.91760,185512,6699.923,445478155.50100,0
1712048400000,66283.80,66577.00,65788.00,66120.30,28640.407,1712051999999,1894236546.34945,365323,13832.115,915277173.76010,0
1712052000000,66120.20,66332.90,65450.00,66036.50,23879.570,1712055599999,1574168420.01758,298913,11185.195,737699595.03870,0
1712055600000,66034.70,66096.10,65108.00,65684.20,33991.555,1712059199999,2225243681.08207,430139,16310.820,1068015208.84820,0
1712059200000,65684.20,65888.00,65177.30,65400.00,17700.192,1712062799999,1161273407.46474,234202,8562.067,561854101.26288,0
1712062800000,65400.00,65508.20,64650.00,65268.80,40884.313,1712066399999,2659016187.19720,512847,19212.296,1249727629.16486,0
1712066400000,65268.90,66289.00,65212.00,65741.90,33852.695,1712069999999,2228130376.04885,406332,17590.605,1157563980.88525,0
1712070000000,65742.00,66200.00,64700.00,64928.30,28564.646,1712073599999,1869463513.34851,350769,13265.631,868750064.37350,0
1712073600000,64928.20,65805.00,64603.20,65581.80,33572.558,1712077199999,2190290061.87026,403314,16386.781,1069289252.95456,0
1712077200000,65581.80,65722.70,65311.70,65650.30,11258.710,1712080799999,737404394.08030,153138,5527.212,362060974.24250,0
1712080800000,65650.20,66126.40,65434.70,65871.10,14276.661,1712084399999,939177442.24498,179713,8043.327,529259126.15328,0
1712084400000,65871.10,66225.20,65795.50,65946.80,11215.409,1712087999999,740833717.14247,164443,5507.100,363809703.54787,0
1712088000000,65946.80,66147.10,65527.00,65678.00,11264.862,1712091599999,742290240.41240,150332,4749.791,313007191.01740,0
1712091600000,65678.00,65857.00,65223.30,65722.90,11145.788,1712095199999,730779795.49956,153909,5180.168,339697093.79280,0
1712095200000,65722.90,65975.80,65588.50,65852.80,5234.809,1712098799999,344378311.13978,85468,2762.418,181745816.42798,0
1712098800000,65852.70,65868.10,65415.00,65505.30,5634.413,1712102399999,369613805.03760,86504,2558.028,167803103.73440,0
1712102400000,65502.40,65650.80,64500.00,65433.90,27153.820,1712105999999,1767717644.24567,360263,13016.045,847728785.95516,0
1712106000000,65433.90,65959.00,65125.90,65829.90,15044.293,1712109599999,985854518.97228,197215,8665.745,568021141.77988,0
1712109600000,65830.00,66089.90,65714.30,65948.40,9135.233,1712113199999,601995985.91800,130460,4513.008,297453839.32820,0
1712113200000,65948.40,66341.80,65785.10,66252.20,9112.610,1712116799999,602036013.31407,121564,5013.476,331293521.88797,0
1712116800000,66252.20,66550.00,66134.40,66357.30,9933.051,1712120399999,658949970.73180,122878,5217.823,346245609.15430,0
1712120400000,66357.40,66401.60,65955.00,66112.70,8169.217,1712123999999,540179877.66610,103198,3193.930,211177995.24820,0
1712124000000,66112.70,66415.00,66084.90,66381.70,5945.741,1712127599999,394053040.45040,92305,3206.183,212493799.73830,0
1712127600000,66381.70,66527.00,66151.30,66181.10,7430.138,1712131199999,492838433.13380,101720,3405.550,225943604.82910,0
1712131200000,66181.20,66696.50,66030.40,66544.50,12264.051,1712134799999,814548046.09430,145296,6664.228,442707254.13930,0
1712134800000,66544.50,66666.00,66353.30,66511.60,7293.746,1712138399999,485071420.06930,102307,3432.343,228298064.41590,0
1712138400000,66511.60,66550.00,66050.00,66230.10,8571.646,1712141999999,567914280.24430,118896,3639.246,241108135.86650,0
1712142000000,66230.10,66261.00,65555.00,66094.30,19204.355,1712145599999,1265415820.10768,228810,9357.010,616603605.14920,0
1712145600000,66094.20,66269.30,65777.00,65950.00,8423.926,1712149199999,555805343.46030,133678,4031.073,265981822.91200,0
1712149200000,65950.00,66079.30,65661.00,65843.10,10747.380,1712152799999,707587880.01490,152062,5492.436,361645463.81400,0
1712152800000,65843.20,66940.00,65843.20,66662.40,30098.537,1712156399999,2003851120.33900,366678,15857.315,1055745599.85540,0
1712156400000,66662.50,66688.00,65733.10,65873.90,17916.822,1712159999999,1184494292.31758,227577,7974.369,527136846.04870,0
1712160000000,65873.90,66624.00,65821.00,66219.70,14121.256,1712163599999,936029372.90520,195099,7486.413,496254173.13950,0
1712163600000,66219.60,66420.00,65855.00,65980.70,10244.629,1712167199999,677052223.31628,148985,4640.911,306761339.58370,0
1712167200000,65980.70,66149.70,65451.10,66026.40,14039.145,1712170799999,923908942.84190,192057,7014.118,461715182.20590,0
1712170800000,66026.40,66171.20,65731.80,65798.80,6906.990,1712174399999,454997548.82310,118166,3240.068,213467900.39410,0
1712174400000,65798.80,65860.00,65562.00,65729.30,6411.105,1712177999999,421237116.26720,95140,3263.828,214458464.09160,0
1712178000000,65729.40,65962.30,65500.10,65944.70,5265.542,1712181599999,346142880.58020,88662,2707.214,177971767.90810,0
1712181600000,65944.70,66265.10,65872.30,66157.50,7063.424,1712185199999,466675593.75470,99632,3568.706,235809172.09870,0
1712185200000,66157.50,66324.00,65951.80,65971.90,4544.573,1712188799999,300570073.18030,73397,1785.748,118127089.78580,0
1712188800000,65971.80,66375.80,65828.40,66297.50,8547.258,1712192399999,565311823.00130,125590,4309.879,285059483.31590,0
1712192400000,66297.50,66311.40,66018.60,66150.00,4086.995,1712195999999,270384192.33700,77681,1987.586,131492860.57370,0
1712196000000,66150.10,66162.80,65451.30,65751.00,11599.939,1712199599999,762612801.88130,156250,5328.304,350311863.29920,0
1712199600000,65750.10,65821.00,65556.00,65637.20,6039.880,1712203199999,396625350.96590,89733,3148.485,206757576.08120,0
1712203200000,65637.20,65718.60,65100.00,65506.50,15581.252,1712206799999,1018646715.73697,182932,6851.738,448024491.97600,0
1712206800000,65506.60,65734.30,65398.00,65606.10,6414.505,1712210399999,420492995.79780,85476,3297.526,216197988.61890,0
1712210400000,65606.10,65830.00,65562.50,65788.30,5175.595,1712213999999,340096206.78400,75903,2949.296,193809372.64550,0
1712214000000,65788.40,66307.00,65688.30,66104.80,11969.134,1712217599999,790881472.29335,158444,6130.148,405027033.93465,0
1712217600000,66104.70,66449.00,66036.00,66236.60,7875.813,1712221199999,522041159.26760,117463,4034.493,267448744.65220,0
1712221200000,66236.70,66428.80,66184.00,66291.80,5154.815,1712224799999,341765655.77950,81020,2442.387,161952827.36150,0
