open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1717200000000,67577.90,67729.90,67535.40,67690.00,3025.451,1717203599999,204628990.86440,49741,1569.014,106127949.20210,0
1717203600000,67690.10,67742.10,67480.00,67600.00,3219.815,1717207199999,217646942.20990,50393,1252.509,84664363.04670,0
1717207200000,67600.00,67788.90,67584.40,67762.40,2110.726,1717210799999,142899054.14630,36453,1222.632,82774034.33510,0
1717210800000,67762.50,67800.70,67660.80,67749.90,2847.863,1717214399999,192892481.99580,36044,1180.196,79949097.91220,0
1717214400000,67750.00,67808.30,67692.30,67719.60,1613.873,1717217999999,109350636.95600,31437,821.478,55662487.49620,0
1717218000000,67719.60,67857.50,67635.00,67730.70,2165.402,1717221599999,146663733.06190,35634,1023.500,69333982.37510,0
1717221600000,67730.60,67775.90,67645.00,67734.80,1559.982,1717225199999,105625675.45110,31218,661.312,44779310.35170,0
1717225200000,67734.90,67808.30,67608.60,67677.90,2819.501,1717228799999,190902208.30330,40342,1665.458,112772171.45650,0
1717228800000,67677.80,67794.20,67649.80,67753.40,2228.437,1717232399999,150893812.59850,36427,1123.644,76089441.24230,0
1717232400000,67753.40,67800.00,67678.40,67753.80,1513.400,1717235999999,102528722.20000,29097,824.878,55884707.54280,0
1717236000000,67753.80,67797.00,67670.00,67670.00,1552.743,1717239599999,105176992.68250,27481,773.396,52393592.72480,0
1717239600000,67670.10,67742.10,67670.10,67704.00,1149.633,1717243199999,77841099.46100,22151,538.224,36442818.56780,0
1717243200000,67704.00,67936.00,67681.40,67757.20,3026.600,1717246799999,205237142.19500,43597,1849.712,125440952.50720,0
1717246800000,67757.20,67884.80,67752.00,67760.00,2381.087,1717250399999,161513831.84860,41684,1143.226,77548680.02300,0
1717250400000,67760.00,67920.00,67716.00,67841.10,2448.014,1717253999999,166044809.85770,41833,1369.122,92869650.09920,0
1717254000000,67841.20,67854.70,67692.80,67728.20,2118.296,1717257599999,143610990.29020,33147,953.968,64677423.30900,0
1717257600000,67728.20,67767.50,67644.00,67740.00,2035.679,1717261199999,137850466.64050,38467,1147.151,77683033.37770,0
1717261200000,67739.90,67867.30,67590.00,67809.10,5031.532,1717264799999,340506442.51820,55213,2317.986,156901471.95140,0
1717264800000,67809.10,67850.70,67750.80,67782.50,1303.183,1717268399999,88345635.83270,35840,559.406,37923650.98030,0
1717268400000,67782.50,67824.00,67713.10,67779.70,959.459,1717271999999,65024161.30420,29371,387.830,26286185.64190,0
1717272000000,67779.70,67836.90,67740.00,67836.80,945.310,1717275599999,64073286.55170,24277,426.056,28880633.39580,0
1717275600000,67836.90,67852.00,67736.00,67787.60,1192.645,1717279199999,80871306.71460,25948,536.864,36406056.53080,0
1717279200000,67787.70,67921.30,67729.60,67798.30,1711.826,1717282799999,116106318.43630,33449,838.114,56853028.11020,0
1717282800000,67798.40,67860.00,67756.20,67799.20,1982.601,1717286399999,134445502.40550,22224,806.707,54704077.92890,0
1717286400000,67799.20,67951.70,67776.10,67922.80,1943.122,1717289999999,131853207.26920,33227,985.828,66898056.34710,0
1717290000000,67922.70,67940.00,67728.40,67790.00,2105.346,1717293599999,142807319.30470,39022,844.123,57269045.93230,0
1717293600000,67790.00,67845.30,67661.90,67764.20,1941.809,1717297199999,131577143.94320,37497,929.889,63017558.85950,0
1717297200000,67764.30,67847.40,67754.50,67826.10,1235.097,1717300799999,83758409.13710,22518,752.648,51039116.76330,0
1717300800000,67826.00,67889.80,67771.90,67889.80,1058.025,1717304399999,71776901.29450,22244,537.124,36440741.05000,0
