open_time,open,high,low,close,volume,close_time,quote_volume,MACD,Signal,MACD_Histogram
2023-11-16 07:00:00,2.3763,2.4251,2.3664,2.4044,3711791,2023-11-16 07:59:59.999,8906239.365,0.01566826247864883,0.019047976290240902,-0.003379713811592071
2023-11-16 08:00:00,2.4043,2.464,2.3831,2.4105,5458874,2023-11-16 08:59:59.999,13223123.83,0.01686447085610876,0.018611275203414476,-0.0017468043473057165
2023-11-16 09:00:00,2.4107,2.5025,2.3847,2.4656,7197018,2023-11-16 09:59:59.999,17676665.5904,0.022004925045217227,0.019290005171775027,0.0027149198734422
2023-11-16 10:00:00,2.4655,2.533,2.421,2.427,6567695,2023-11-16 10:59:59.999,16242768.3046,0.02270237576266476,0.019972479289952976,0.0027298964727117854
2023-11-16 11:00:00,2.4271,2.458,2.4075,2.4087,3549675,2023-11-16 11:59:59.999,8618577.8337,0.02153026591721563,0.020284036615405506,0.0012462293018101235
2023-11-16 12:00:00,2.4087,2.4273,2.3555,2.3896,4330025,2023-11-16 12:59:59.999,10372824.6696,0.01884294035833456,0.01999581736399132,-0.0011528770056567599
2023-11-16 13:00:00,2.3896,2.3963,2.3163,2.3446,5663242,2023-11-16 13:59:59.999,13283616.4014,0.012933007907833804,0.018583255472759817,-0.005650247564926013
2023-11-16 14:00:00,2.3446,2.3627,2.2843,2.3257,3648584,2023-11-16 14:59:59.999,8490908.2444,0.006647641937694182,0.01619613276574669,-0.009548490828052508
2023-11-16 15:00:00,2.3258,2.3272,2.1679,2.2011,9193573,2023-11-16 15:59:59.999,20593652.9556,-0.00829214783307286,0.011298476645982781,-0.019590624479055643
2023-11-16 16:00:00,2.2012,2.228,2.1747,2.1936,4226705,2023-11-16 16:59:59.999,9288988.7173,-0.020500904515775353,0.004938600413631154,-0.02543950492940651
2023-11-16 17:00:00,2.1937,2.2447,2.1915,2.2258,2529537,2023-11-16 17:59:59.999,5609285.3652,-0.02726388021286974,-0.0015018957116690245,-0.025761984501200715
2023-11-16 18:00:00,2.2257,2.2485,2.2038,2.2263,2448153,2023-11-16 18:59:59.999,5455431.9691,-0.03221192236628667,-0.007643901042592554,-0.024568021323694116
2023-11-16 19:00:00,2.2263,2.2408,2.1472,2.2337,4943635,2023-11-16 19:59:59.999,10850447.7111,-0.03513119274441934,-0.013141359382957912,-0.021989833361461424
2023-11-16 20:00:00,2.2337,2.2395,2.1838,2.1874,2227040,2023-11-16 20:59:59.999,4932022.6549,-0.040711462211681315,-0.018655379948702595,-0.02205608226297872
2023-11-16 21:00:00,2.1874,2.2125,2.145,2.1888,2588738,2023-11-16 21:59:59.999,5654116.3263,-0.04450783900555644,-0.023825871760073364,-0.020681967245483074
2023-11-16 22:00:00,2.1887,2.2196,2.1866,2.1925,1269573,2023-11-16 22:59:59.999,2797078.8345,-0.04667983975283141,-0.028396665358624975,-0.018283174394206434
2023-11-16 23:00:00,2.1927,2.1974,2.1441,2.183,3141861,2023-11-16 23:59:59.999,6818199.9275,-0.04860742051206035,-0.03243881638931205,-0.0161686041227483
2023-11-17 00:00:00,2.1829,2.2364,2.1744,2.2293,2229352,2023-11-17 00:59:59.999,4914891.5455,-0.04587025534607614,-0.03512510418066487,-0.01074515116541127
2023-11-17 01:00:00,2.2294,2.2498,2.2119,2.2462,2405685,2023-11-17 01:59:59.999,5357858.0493,-0.041854866622343945,-0.03647105666900069,-0.005383809953343255
2023-11-17 02:00:00,2.2464,2.262,2.192,2.1988,2378823,2023-11-17 02:59:59.999,5290677.0465,-0.04201312484024777,-0.03757947030325011,-0.004433654536997664
2023-11-17 03:00:00,2.1993,2.2079,2.152,2.1676,2740262,2023-11-17 03:59:59.999,5959670.2481,-0.044147223160938776,-0.03889302087478784,-0.005254202286150936
2023-11-17 04:00:00,2.1675,2.1777,2.1334,2.1447,2900377,2023-11-17 04:59:59.999,6239136.5551,-0.047142915883293224,-0.04054299987648892,-0.0065999160068043045
2023-11-17 05:00:00,2.1448,2.1597,2.1372,2.144,2564843,2023-11-17 05:59:59.999,5511374.5903,-0.0490085678351857,-0.04223611346822828,-0.00677245436695742
2023-11-17 06:00:00,2.1439,2.1563,2.112,2.117,3359035,2023-11-17 06:59:59.999,7165152.3811,-0.05206560491618184,-0.044202011757819,-0.007863593158362839
2023-11-17 07:00:00,2.117,2.12,2.0536,2.0672,7070889,2023-11-17 07:59:59.999,14696668.8679,-0.05784002878401484,-0.04692961516305817,-0.010910413620956669
2023-11-17 08:00:00,2.0672,2.0764,2.0563,2.0605,3159479,2023-11-17 08:59:59.999,6530599.3965,-0.062239477355290784,-0.0499915876015047,-0.012247889753786087
2023-11-17 09:00:00,2.0605,2.0738,2.0339,2.0479,4299461,2023-11-17 09:59:59.999,8825965.2091,-0.06598218518343835,-0.053189707117891435,-0.012792478065546911
2023-11-17 10:00:00,2.0478,2.0494,1.965,1.994,11478357,2023-11-17 10:59:59.999,22943302.0994,-0.07246228749684791,-0.057044223193682735,-0.015418064303165176
2023-11-17 11:00:00,1.994,2.009,1.9782,2.004,4761342,2023-11-17 11:59:59.999,9510015.0392,-0.0759157888820341,-0.06081853633135301,-0.01509725255068109
2023-11-17 12:00:00,2.0039,2.0315,1.96,2.0261,5597565,2023-11-17 12:59:59.999,11147739.9873,-0.0759934234273274,-0.06385351375054789,-0.012139909676779512
2023-11-17 13:00:00,2.0267,2.0652,2.008,2.0116,4887585,2023-11-17 13:59:59.999,9935511.893,-0.07634492145082161,-0.06635179529060264,-0.009993126160218968
2023-11-17 14:00:00,2.0115,2.0492,1.9938,2.0382,5442065,2023-11-17 14:59:59.999,11002721.0613,-0.07362834672335028,-0.06780710557715218,-0.0058212411461981
2023-11-17 15:00:00,2.0382,2.0739,2.0091,2.0249,5800632,2023-11-17 15:59:59.999,11875191.9929,-0.07172187539301422,-0.0685900595403246,-0.0031318158526896234
2023-11-17 16:00:00,2.0245,2.0779,2.0198,2.0554,4294264,2023-11-17 16:59:59.999,8819018.3707,-0.0669778095314344,-0.06826760953854656,0.0012898000071121657
2023-11-17 17:00:00,2.055,2.0801,2.0309,2.0643,4626624,2023-11-17 17:59:59.999,9499645.8956,-0.06178769742300094,-0.06697162711543744,0.005183929692436501
2023-11-17 18:00:00,2.0643,2.065,2.033,2.0566,2027950,2023-11-17 18:59:59.999,4150582.2464,-0.05763148198279788,-0.06510359808890953,0.007472116106111648
2023-11-17 19:00:00,2.0568,2.0579,2.0243,2.0273,1799730,2023-11-17 19:59:59.999,3667028.2876,-0.056055740746367544,-0.06329402662040114,0.007238285874033593
2023-11-17 20:00:00,2.0273,2.0568,1.8691,1.8942,27006321,2023-11-17 20:59:59.999,52373449.1911,-0.06480003760390662,-0.06359522881710224,-0.0012048087868043872
2023-11-17 21:00:00,1.8951,1.9495,1.867,1.916,17947552,2023-11-17 21:59:59.999,34225532.7121,-0.06917348912928434,-0.06471088087953866,-0.004462608249745675
2023-11-17 22:00:00,1.9162,1.9907,1.9066,1.9884,6883370,2023-11-17 22:59:59.999,13361428.8496,-0.06603618204370543,-0.06497594111237201,-0.0010602409313334171
2023-11-17 23:00:00,1.9883,2.0153,1.9813,1.9952,5142148,2023-11-17 23:59:59.999,10281147.7467,-0.0622831786912581,-0.06443738862814924,0.0021542099368911383
2023-11-18 00:00:00,1.9947,1.9953,1.9325,1.9531,5762930,2023-11-18 00:59:59.999,11290112.1703,-0.06199141619357129,-0.06394819414123365,0.001956777947662358
2023-11-18 01:00:00,1.953,1.9819,1.9085,1.919,5454633,2023-11-18 01:59:59.999,10598587.5071,-0.06377660037693866,-0.06391387538837466,0.00013727501143599719
2023-11-18 02:00:00,1.9188,1.9446,1.9106,1.9412,3369083,2023-11-18 02:59:59.999,6502539.0132,-0.06267750991801568,-0.06366660229430286,0.000989092376287179
2023-11-18 03:00:00,1.9411,1.9438,1.888,1.8915,6038881,2023-11-18 03:59:59.999,11525914.059,-0.06506679790697367,-0.06394664141683704,-0.0011201564901366368
2023-11-18 04:00:00,1.8919,1.9268,1.8878,1.8926,3597855,2023-11-18 04:59:59.999,6857662.7101,-0.06610949592787252,-0.06437921231904414,-0.0017302836088283757
2023-11-18 05:00:00,1.8929,1.8997,1.8528,1.855,5131759,2023-11-18 05:59:59.999,9640859.4241,-0.06917247020717654,-0.06533786389667062,-0.003834606310505917
2023-11-18 06:00:00,1.8553,1.8704,1.827,1.842,5055823,2023-11-18 06:59:59.999,9354250.1515,-0.07182098315868646,-0.0666344877490738,-0.0051864954096126625
2023-11-18 07:00:00,1.8422,1.8875,1.81,1.8735,5884893,2023-11-18 07:59:59.999,10930185.5288,-0.07056473566304677,-0.0674205373318684,-0.003144198331178377
2023-11-18 08:00:00,1.8737,1.8959,1.856,1.8831,2957153,2023-11-18 08:59:59.999,5539837.2136,-0.06801052767457616,-0.06753853540040995,-0.00047199227416620804
2023-11-18 09:00:00,1.8832,1.9407,1.8776,1.9272,6321803,2023-11-18 09:59:59.999,12121038.349,-0.061716370103272356,-0.06637410234098243,0.004657732237710072
2023-11-18 10:00:00,1.9272,1.97,1.9203,1.959,3240568,2023-11-18 10:59:59.999,6302185.6641,-0.05354497747500564,-0.06380827736778708,0.010263299892781436
2023-11-18 11:00:00,1.959,1.98,1.9569,1.969,4659305,2023-11-18 11:59:59.999,9181301.176,-0.045734969262260616,-0.060193615746681785,0.014458646484421168
2023-11-18 12:00:00,1.969,2.0384,1.962,2.0203,5659490,2023-11-18 12:59:59.999,11379958.7882,-0.03500251303561153,-0.05515539520446773,0.020152882168856204
2023-11-18 13:00:00,2.0201,2.0416,1.965,1.979,6425621,2023-11-18 13:59:59.999,12818655.7538,-0.029489591341962162,-0.05002223443196662,0.02053264309000446
2023-11-18 14:00:00,1.9791,1.9978,1.942,1.9687,4948541,2023-11-18 14:59:59.999,9751131.267,-0.02565593940144506,-0.04514897542586231,0.01949303602441725
2023-11-18 15:00:00,1.9688,1.9969,1.957,1.9876,3544026,2023-11-18 15:59:59.999,7009332.0634,-0.020852298258288604,-0.040289639992347574,0.01943734173405897
2023-11-18 16:00:00,1.988,2.0087,1.9605,1.9705,3209239,2023-11-18 16:59:59.999,6351158.3624,-0.018215231285635847,-0.03587475825100523,0.017659526965369383
2023-11-18 17:00:00,1.9704,1.9821,1.9541,1.9711,2406343,2023-11-18 17:59:59.999,4732230.4255,-0.01589370894198283,-0.031878548389200755,0.015984839447217923
2023-11-18 18:00:00,1.9709,1.9936,1.9627,1.985,1718174,2023-11-18 18:59:59.999,3396896.7897,-0.012784895607873326,-0.02805981783293527,0.015274922225061945
2023-11-18 19:00:00,1.9848,2.0162,1.9792,2.0133,2064380,2023-11-18 19:59:59.999,4125149.5673,-0.00794596897165789,-0.024037048060679796,0.016091079089021906
2023-11-18 20:00:00,2.0134,2.0265,1.9943,2.0053,2185801,2023-11-18 20:59:59.999,4395830.7487,-0.004702411419390318,-0.0201701207324219,0.015467709313031583
2023-11-18 21:00:00,2.0053,2.0457,2.0043,2.0314,3322031,2023-11-18 21:59:59.999,6740749.8683,-2.5522608703365535e-05,-0.016141201107678194,0.016115678498974828
2023-11-18 22:00:00,2.0312,2.1218,1.994,2.0999,9347663,2023-11-18 22:59:59.999,19334744.6207,0.009103384836805839,-0.01109228391878139,0.020195668755587228
2023-11-18 23:00:00,2.1,2.1007,2.0304,2.0581,5432755,2023-11-18 23:59:59.999,11207646.9123,0.012817447538138405,-0.00631033762739743,0.019127785165535836
2023-11-19 00:00:00,2.0582,2.1174,2.0199,2.0548,7174894,2023-11-19 00:59:59.999,14842124.314,0.015318010081482925,-0.001984668085621359,0.017302678167104284
2023-11-19 01:00:00,2.0547,2.0672,2.0013,2.0408,3906847,2023-11-19 01:59:59.999,7946847.0248,0.015985766944998314,0.0016094189205025757,0.01437634802449574
2023-11-19 02:00:00,2.041,2.0539,1.9995,2.0395,4208635,2023-11-19 02:59:59.999,8530488.2658,0.01622306059082934,0.0045321472545679295,0.011690913336261412
2023-11-19 03:00:00,2.0398,2.1246,2.035,2.1125,5200798,2023-11-19 03:59:59.999,10824207.6766,0.02204745805590136,0.008035209414834616,0.014012248641066743
2023-11-19 04:00:00,2.1126,2.235,2.0903,2.2175,8983331,2023-11-19 04:59:59.999,19358165.8209,0.03473554771593257,0.013375277075054207,0.02136027064087836
2023-11-19 05:00:00,2.2174,2.3159,2.1815,2.2721,17501266,2023-11-19 05:59:59.999,39434291.7638,0.04863606756107508,0.020427435172258382,0.0282086323888167
2023-11-19 06:00:00,2.272,2.377,2.2658,2.3428,22983331,2023-11-19 06:59:59.999,53693735.2588,0.0646124170971718,0.029264431557241066,0.03534798553993074
2023-11-19 07:00:00,2.3428,2.4286,2.32,2.3354,20536722,2023-11-19 07:59:59.999,48876029.4819,0.07580286283517168,0.03857211781282719,0.03723074502234449
2023-11-19 08:00:00,2.3355,2.358,2.2716,2.2835,14360522,2023-11-19 08:59:59.999,33267520.2967,0.07956628484830297,0.04677095121992235,0.03279533362838062
2023-11-19 09:00:00,2.2836,2.338,2.283,2.3197,9727334,2023-11-19 09:59:59.999,22471908.1042,0.08449584585747116,0.054315930147432114,0.03017991571003905
2023-11-19 10:00:00,2.3196,2.353,2.2934,2.3289,9707423,2023-11-19 10:59:59.999,22567044.982,0.08812902504291653,0.061078549126529005,0.027050475916387526
2023-11-19 11:00:00,2.3289,2.45,2.3289,2.4409,31567336,2023-11-19 11:59:59.999,75995551.152,0.09890568651250575,0.06864397660372436,0.030261709908781395
2023-11-19 12:00:00,2.4407,2.475,2.3919,2.4085,20800681,2023-11-19 12:59:59.999,50542345.5766,0.10363719408540284,0.07564262010006007,0.027994573985342774
2023-11-19 13:00:00,2.4089,2.491,2.384,2.3983,23660336,2023-11-19 13:59:59.999,57549771.6548,0.1053494898295777,0.0815839940459636,0.023765495783614102
2023-11-19 14:00:00,2.3985,2.445,2.371,2.398,18329936,2023-11-19 14:59:59.999,44130932.5884,0.1054665364686933,0.08636050253050954,0.01910603393818376
2023-11-19 15:00:00,2.398,2.4386,2.382,2.4316,11609004,2023-11-19 15:59:59.999,27991603.475,0.10703668370482466,0.09049573876537256,0.0165409449394521
2023-11-19 16:00:00,2.4318,2.47,2.4114,2.4323,14789880,2023-11-19 16:59:59.999,36047168.024,0.10710290522937393,0.09381717205817283,0.013285733171201103
2023-11-19 17:00:00,2.4323,2.479,2.4204,2.4466,12959867,2023-11-19 17:59:59.999,31716390.8258,0.10707498300240426,0.09646873424701913,0.010606248755385128
2023-11-19 18:00:00,2.447,2.6,2.4348,2.5393,29204866,2023-11-19 18:59:59.999,73642106.5041,0.11322775068210111,0.09982053753403552,0.013407213148065589
2023-11-19 19:00:00,2.5391,2.5572,2.5109,2.5464,9801649,2023-11-19 19:59:59.999,24843180.241,0.11732433218976013,0.10332129646518044,0.014003035724579685
2023-11-19 20:00:00,2.5464,2.5732,2.5,2.5052,10046593,2023-11-19 20:59:59.999,25384647.021,0.11591026548277217,0.1058390902686988,0.010071175214073372
2023-11-19 21:00:00,2.5053,2.5122,2.4726,2.4825,8177404,2023-11-19 21:59:59.999,20392323.2255,0.11167063754444495,0.10700539972384804,0.0046652378205969125
2023-11-19 22:00:00,2.4823,2.4887,2.375,2.3856,14185600,2023-11-19 22:59:59.999,34424577.833,0.09934647733584745,0.10547361524624793,-0.006127137910400482
2023-11-19 23:00:00,2.3857,2.4417,2.3857,2.418,8941989,2023-11-19 23:59:59.999,21650208.2442,0.0911432580574778,0.1026075438084939,-0.011464285751016101
2023-11-20 00:00:00,2.4178,2.488,2.3857,2.4667,10775322,2023-11-20 00:59:59.999,26295960.2291,0.08756246508374099,0.09959852806354333,-0.012036062979802337
2023-11-20 01:00:00,2.4667,2.5276,2.4312,2.435,9828844,2023-11-20 01:59:59.999,24390123.7071,0.08123036272444617,0.0959248949957239,-0.014694532271277733
2023-11-20 02:00:00,2.4354,2.4437,2.3952,2.4393,8813791,2023-11-20 02:59:59.999,21304955.0917,0.07568663167115908,0.09187724233081095,-0.01619061065965187
2023-11-20 03:00:00,2.4393,2.4412,2.3666,2.3893,7736256,2023-11-20 03:59:59.999,18589807.9199,0.06649212293515117,0.086800218451679,-0.020308095516527833
2023-11-20 04:00:00,2.3892,2.419,2.2837,2.2896,14382679,2023-11-20 04:59:59.999,33998190.0363,0.050577426655542546,0.07955566009245171,-0.028978233436909168
2023-11-20 05:00:00,2.289,2.3451,2.239,2.3332,27759242,2023-11-20 05:59:59.999,63496958.4161,0.04101032926661219,0.0718465939272838,-0.030836264660671617
2023-11-20 06:00:00,2.333,2.3547,2.311,2.3199,6996535,2023-11-20 06:59:59.999,16306495.0585,0.03198641730358531,0.06387455860254411,-0.0318881412989588
2023-11-20 07:00:00,2.3199,2.61,2.3198,2.5562,18264741,2023-11-20 07:59:59.999,44742186.164,0.043402025682369505,0.059780052018509194,-0.01637802633613969
2023-11-20 08:00:00,2.5563,2.7239,2.3859,2.4005,69483194,2023-11-20 08:59:59.999,177291592.539,0.03943075560099096,0.05571019273500555,-0.016279437134014585
2023-11-20 09:00:00,2.4004,2.4549,2.3414,2.3678,21738309,2023-11-20 09:59:59.999,52120702.1209,0.033261461313859986,0.05122044645077644,-0.017958985136916454
2023-11-20 10:00:00,2.3681,2.426,2.3539,2.4233,8158505,2023-11-20 10:59:59.999,19576955.4711,0.032476271073927254,0.047471611375406605,-0.014995340301479351
2023-11-20 11:00:00,2.4231,2.4242,2.235,2.3051,20654392,2023-11-20 11:59:59.999,48074676.5055,0.022061933751199803,0.042389675850565245,-0.020327742099365442
2023-11-20 12:00:00,2.305,2.3093,2.2595,2.2873,12776096,2023-11-20 12:59:59.999,29223402.5653,0.01223119158950503,0.036357978998353205,-0.024126787408848174
2023-11-20 13:00:00,2.288,2.3196,2.2522,2.2896,10576777,2023-11-20 13:59:59.999,24249717.3913,0.004573132156958426,0.03000100963007425,-0.025427877473115822
2023-11-20 14:00:00,2.2896,2.3355,2.2681,2.309,10553796,2023-11-20 14:59:59.999,24384911.1809,6.869092454175885e-05,0.024014545888967752,-0.023945854964425993
2023-11-20 15:00:00,2.3089,2.3315,2.2934,2.3226,5918466,2023-11-20 15:59:59.999,13696317.2575,-0.002376312216805232,0.018736374267813157,-0.02111268648461839
2023-11-20 16:00:00,2.3223,2.3598,2.2892,2.3046,11614761,2023-11-20 16:59:59.999,26996551.0041,-0.0057007299233671205,0.013848953429577102,-0.01954968335294422
2023-11-20 17:00:00,2.3046,2.3288,2.2679,2.316,7443339,2023-11-20 17:59:59.999,17139266.8145,-0.0073309633980422895,0.009612970064053225,-0.016943933462095516
2023-11-20 18:00:00,2.3164,2.3238,2.262,2.2757,4880001,2023-11-20 18:59:59.999,11157009.0717,-0.011739482919248978,0.005342479467392785,-0.017081962386641763
2023-11-20 19:00:00,2.2755,2.2788,2.2226,2.2541,8223215,2023-11-20 19:59:59.999,18529423.148,-0.016782744847040565,0.0009174346045061148,-0.01770017945154668
2023-11-20 20:00:00,2.2542,2.26,2.2201,2.2366,4463624,2023-11-20 20:59:59.999,10013679.8268,-0.02193877348166895,-0.003653807012728898,-0.018284966468940053
2023-11-20 21:00:00,2.2367,2.2372,2.1658,2.2118,9246502,2023-11-20 21:59:59.999,20382680.6236,-0.027706730121543455,-0.00846439163449181,-0.019242338487051647
2023-11-20 22:00:00,2.2112,2.2299,2.1852,2.2159,3891424,2023-11-20 22:59:59.999,8606378.6137,-0.03158297272974764,-0.013088107853542976,-0.018494864876204664
2023-11-20 23:00:00,2.2159,2.2283,2.1862,2.2005,3260931,2023-11-20 23:59:59.999,7191922.206,-0.03548848505549396,-0.017568183293933174,-0.017920301761560783
2023-11-21 00:00:00,2.2004,2.2696,2.1823,2.2473,6649452,2023-11-21 00:59:59.999,14840041.6751,-0.034410598871329245,-0.02093666640941239,-0.013473932461916856
2023-11-21 01:00:00,2.2473,2.3577,2.2434,2.3153,7860848,2023-11-21 01:59:59.999,18082613.4344,-0.027749456147310614,-0.022299224356992036,-0.005450231790318578
2023-11-21 02:00:00,2.3154,2.3193,2.2614,2.3131,5630643,2023-11-21 02:59:59.999,12879128.1808,-0.02238987758977684,-0.022317355003549,-7.252258622784252e-05
2023-11-21 03:00:00,2.3129,2.3702,2.2884,2.3618,5037715,2023-11-21 03:59:59.999,11686181.4147,-0.014050721995244153,-0.02066402840188803,0.006613306406643878
2023-11-21 04:00:00,2.3618,2.435,2.3256,2.4079,8754862,2023-11-21 04:59:59.999,20855147.1111,-0.0036795804668185994,-0.017267138814874145,0.013587558348055546
2023-11-21 05:00:00,2.4079,2.4489,2.3429,2.4176,10368722,2023-11-21 05:59:59.999,24852868.9702,0.005261679482424508,-0.012761375155414416,0.018023054637838924
2023-11-21 06:00:00,2.4171,2.4217,2.365,2.382,5396188,2023-11-21 06:59:59.999,12887831.8008,0.009367091927188653,-0.008335681738893803,0.017702773666082458
2023-11-21 07:00:00,2.382,2.423,2.3559,2.3964,5910990,2023-11-21 07:59:59.999,14101278.8127,0.01362555362120954,-0.003943434666873134,0.017568988288082676
2023-11-21 08:00:00,2.3966,2.4494,2.3745,2.4349,6566272,2023-11-21 08:59:59.999,15851109.3217,0.019877903340214775,0.000820832934544448,0.019057070405670326
2023-11-21 09:00:00,2.4353,2.444,2.3433,2.3556,6600527,2023-11-21 09:59:59.999,15783705.372,0.018224013195957234,0.004301468986827006,0.013922544209130229
2023-11-21 10:00:00,2.3556,2.4378,2.3551,2.4239,5356342,2023-11-21 10:59:59.999,12873675.8663,0.022168982305773355,0.007874971650616276,0.014294010655157079
2023-11-21 11:00:00,2.4239,2.5098,2.4116,2.4344,11108014,2023-11-21 11:59:59.999,27182665.7073,0.02584473893248651,0.011468925106990324,0.014375813825496186
2023-11-21 12:00:00,2.4344,2.4563,2.3905,2.4173,7345537,2023-11-21 12:59:59.999,17819277.7961,0.027065975731962677,0.014588335231984795,0.012477640499977882
2023-11-21 13:00:00,2.4172,2.419,2.3739,2.3788,6093815,2023-11-21 13:59:59.999,14617194.8123,0.024643115951130667,0.016599291375813972,0.008043824575316695
2023-11-21 14:00:00,2.3789,2.4149,2.3632,2.4052,8258803,2023-11-21 14:59:59.999,19738278.0265,0.024570013661862067,0.018193435833023592,0.006376577828838475
2023-11-21 15:00:00,2.4054,2.4279,2.2981,2.3827,22030314,2023-11-21 15:59:59.999,52109989.4653,0.02243786783794155,0.019042322234007186,0.003395545603934364
2023-11-21 16:00:00,2.3826,2.45,2.3134,2.3475,13144033,2023-11-21 16:59:59.999,31216825.6922,0.01770370381249986,0.018774598549705722,-0.0010708947372058616
2023-11-21 17:00:00,2.3473,2.3776,2.2498,2.3051,12266188,2023-11-21 17:59:59.999,28500393.6371,0.010410513150828749,0.017101781469930327,-0.006691268319101579
2023-11-21 18:00:00,2.3049,2.3304,2.2532,2.3216,9217324,2023-11-21 18:59:59.999,21173099.9651,0.005894075872872051,0.014860240350518673,-0.008966164477646622
2023-11-21 19:00:00,2.3215,2.3538,2.3058,2.3242,4727678,2023-11-21 19:59:59.999,11011183.4131,0.002495795089596964,0.012387351298334333,-0.009891556208737369
2023-11-21 20:00:00,2.3237,2.3537,2.2953,2.3427,3697948,2023-11-21 20:59:59.999,8591556.2348,0.0012806657569499613,0.01016601419005746,-0.008885348433107499
2023-11-21 21:00:00,2.3427,2.3519,2.305,2.312,2986913,2023-11-21 21:59:59.999,6962784.7697,-0.002134955979533615,0.007705820156139246,-0.00984077613567286
2023-11-21 22:00:00,2.3121,2.3142,2.1803,2.205,9316704,2023-11-21 22:59:59.999,20830015.3906,-0.01332229544852126,0.0035001970352071454,-0.016822492483728406
2023-11-21 23:00:00,2.2052,2.2846,2.183,2.237,8269841,2023-11-21 23:59:59.999,18545488.0389,-0.01938277742053751,-0.001076397855941786,-0.018306379564595725
2023-11-22 00:00:00,2.2374,2.3399,2.2325,2.3331,8001580,2023-11-22 00:59:59.999,18383497.7583,-0.016244035063335716,-0.004109925297420572,-0.012134109765915144
2023-11-22 01:00:00,2.3332,2.362,2.3199,2.3361,5033896,2023-11-22 01:59:59.999,11776258.6979,-0.01336047298788312,-0.005960034835513082,-0.007400438152370039
2023-11-22 02:00:00,2.3362,2.4224,2.3106,2.4075,6437983,2023-11-22 02:59:59.999,15242398.747,-0.005253289333464473,-0.005818685735103361,0.0005653964016388881
2023-11-22 03:00:00,2.4075,2.4396,2.3919,2.4289,5930413,2023-11-22 03:59:59.999,14339524.8849,0.002865481784196433,-0.0040818522312434016,0.006947334015439835
2023-11-22 04:00:00,2.429,2.473,2.4,2.4458,6038594,2023-11-22 04:59:59.999,14705736.1025,0.010541835431546964,-0.0011571146986853282,0.011698950130232293
2023-11-22 05:00:00,2.4458,2.4683,2.426,2.4399,3779161,2023-11-22 05:59:59.999,9251391.0204,0.01596528247227358,0.0022673647355064535,0.013697917736767125
2023-11-22 06:00:00,2.4397,2.5885,2.435,2.4856,26743611,2023-11-22 06:59:59.999,67084695.3507,0.023678065396235848,0.006549504867652333,0.017128560528583515
2023-11-22 07:00:00,2.486,2.4885,2.3698,2.4141,9898800,2023-11-22 07:59:59.999,24062058.4829,0.02374730483357146,0.009989064860836158,0.0137582399727353
2023-11-22 08:00:00,2.414,2.4272,2.3755,2.4022,6954331,2023-11-22 08:59:59.999,16686825.187,0.02258163995018947,0.01250757987870682,0.010074060071482649
2023-11-22 09:00:00,2.4025,2.4762,2.3942,2.4614,5677129,2023-11-22 09:59:59.999,13835611.4222,0.026133536238705624,0.015232771150706582,0.010900765087999042
2023-11-22 10:00:00,2.4613,2.4889,2.435,2.4582,5952895,2023-11-22 10:59:59.999,14627735.9659,0.028363272234110504,0.01785887136738737,0.010504400866723135
2023-11-22 11:00:00,2.4576,2.4661,2.4354,2.4406,3808118,2023-11-22 11:59:59.999,9330066.9223,0.02838299961245827,0.01996369701640155,0.008419302596056721
2023-11-22 12:00:00,2.4407,2.542,2.4399,2.5195,8341093,2023-11-22 12:59:59.999,20861546.8028,0.03436901964264516,0.02284476154165027,0.011524258100994889
2023-11-22 13:00:00,2.5195,2.556,2.5006,2.5383,5762483,2023-11-22 13:59:59.999,14542870.561,0.040166966735895926,0.026309202580499402,0.013857764155396524
2023-11-22 14:00:00,2.5384,2.5615,2.507,2.5378,6755051,2023-11-22 14:59:59.999,17133727.3062,0.044211888626779494,0.029889739789755423,0.014322148837024071
2023-11-22 15:00:00,2.5379,2.6136,2.47,2.5015,13394453,2023-11-22 15:59:59.999,34194775.8722,0.04398142129198179,0.0327080760902007,0.011273345201781096
2023-11-22 16:00:00,2.501,2.5683,2.4829,2.5148,8182890,2023-11-22 16:59:59.999,20667221.561,0.044360611598997846,0.035038583191960126,0.009322028407037719
2023-11-22 17:00:00,2.5146,2.5695,2.5142,2.5562,4802915,2023-11-22 17:59:59.999,12218478.122,0.0474547280891211,0.037521812171392326,0.009932915917728775
2023-11-22 18:00:00,2.5561,2.58,2.5128,2.5259,5689078,2023-11-22 18:59:59.999,14493057.6655,0.04692100479119388,0.03940165069535263,0.007519354095841244
2023-11-22 19:00:00,2.5261,2.5849,2.5259,2.581,3879144,2023-11-22 19:59:59.999,9934178.4435,0.0503635748023199,0.04159403551674609,0.008769539285573807
2023-11-22 20:00:00,2.5809,2.5879,2.5501,2.5737,3073188,2023-11-22 20:59:59.999,7901866.5303,0.05190446498422974,0.043656121410242825,0.008248343573986912
2023-11-22 21:00:00,2.5736,2.5781,2.5363,2.5542,3204552,2023-11-22 21:59:59.999,8185473.2447,0.05096465569673159,0.045117828267540586,0.005846827429191001
2023-11-22 22:00:00,2.5543,2.5722,2.5161,2.524,2878525,2023-11-22 22:59:59.999,7311565.34,0.04723842727266092,0.04554194806856466,0.0016964792040962615
