open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
2023-07-01 00:00:00,30460.2,30527.2,30405.6,30459.1,8790.092,2023-07-01 00:59:59.999,267887525.8696,98338,4269.25,130112872.3511,0
2023-07-01 01:00:00,30459.1,30475.7,30367.4,30433.4,8597.761,2023-07-01 01:59:59.999,261595400.5754,93651,3860.466,117457509.5369,0
2023-07-01 02:00:00,30433.3,30522.0,30380.0,30408.4,7545.346,2023-07-01 02:59:59.999,229735106.6884,83641,3627.463,110459083.4882,0
2023-07-01 03:00:00,30408.4,30435.7,30362.0,30391.2,4845.068,2023-07-01 03:59:59.999,147269561.8964,61442,2333.582,70929881.0106,0
2023-07-01 04:00:00,30391.2,30412.3,30311.3,30381.4,8790.926,2023-07-01 04:59:59.999,266895480.47418,88569,4239.098,128709670.0767,0
2023-07-01 05:00:00,30381.3,30423.4,30381.3,30415.2,3181.5,2023-07-01 05:59:59.999,96719550.159,46344,1850.019,56243355.7294,0
2023-07-01 06:00:00,30415.3,30462.8,30387.6,30441.5,6672.144,2023-07-01 06:59:59.999,203003463.1387,55250,3758.18,114352221.0341,0
2023-07-01 07:00:00,30441.4,30450.4,30395.0,30448.1,4886.939,2023-07-01 07:59:59.999,148686333.7309,58572,2301.04,70007215.5704,0
2023-07-01 08:00:00,30448.1,30459.7,30405.0,30429.8,3947.466,2023-07-01 08:59:59.999,120155244.3243,59842,2001.493,60925291.0413,0
2023-07-01 09:00:00,30429.8,30454.1,30420.0,30431.2,3296.213,2023-07-01 09:59:59.999,100334077.8611,40629,1653.879,50341952.9932,0
2023-07-01 10:00:00,30431.2,30482.5,30416.0,30455.8,6517.868,2023-07-01 10:59:59.999,198487804.6471,61705,3670.498,111782322.3957,0
2023-07-01 11:00:00,30455.7,30589.8,30455.7,30508.5,9933.567,2023-07-01 11:59:59.999,303159529.08236,92359,4991.198,152322230.29816,0
2023-07-01 12:00:00,30508.5,30625.4,30490.8,30551.9,10538.99,2023-07-01 12:59:59.999,322194436.8738,119331,5450.425,166636172.1474,0
2023-07-01 13:00:00,30552.0,30635.9,30523.8,30550.0,7922.508,2023-07-01 13:59:59.999,242202742.8327,92784,3950.633,120785605.1395,0
2023-07-01 14:00:00,30549.9,30611.7,30520.5,30598.8,6270.714,2023-07-01 14:59:59.999,191674075.7942,82349,3311.772,101236245.9248,0
2023-07-01 15:00:00,30598.8,30668.2,30530.6,30561.5,8156.755,2023-07-01 15:59:59.999,249526639.3927,91005,4160.493,127290168.5933,0
2023-07-01 16:00:00,30561.5,30585.9,30533.8,30564.0,4876.455,2023-07-01 16:59:59.999,148997745.3077,64212,2408.864,73605117.9389,0
2023-07-01 17:00:00,30564.0,30585.8,30539.7,30562.5,3422.961,2023-07-01 17:59:59.999,104632882.4366,51329,1564.253,47816224.9994,0
2023-07-01 18:00:00,30562.5,30606.0,30557.6,30599.9,2630.616,2023-07-01 18:59:59.999,80457106.4721,42458,1318.108,40317399.7307,0
2023-07-01 19:00:00,30599.9,30626.0,30584.1,30600.5,5161.883,2023-07-01 19:59:59.999,157969335.4015,55671,2241.004,68584362.0925,0
2023-07-01 20:00:00,30600.5,30605.1,30567.1,30577.8,2078.168,2023-07-01 20:59:59.999,63568420.5212,36808,907.971,27774132.0687,0
2023-07-01 21:00:00,30577.8,30596.1,30558.1,30574.7,2034.895,2023-07-01 21:59:59.999,62218249.4138,31835,948.458,29000379.7132,0
2023-07-01 22:00:00,30574.7,30600.9,30534.3,30569.2,3380.29,2023-07-01 22:59:59.999,103331759.6419,45851,1579.446,48283812.8893,0
2023-07-01 23:00:00,30569.2,30594.7,30550.2,30573.6,2041.121,2023-07-01 23:59:59.999,62396517.5928,36711,1094.657,33463657.822,0
2023-07-02 00:00:00,30573.6,30650.0,30537.1,30567.9,8593.508,2023-07-02 00:59:59.999,262798769.6846,81902,4113.832,125825219.52,0
2023-07-02 01:00:00,30568.0,30591.2,30543.2,30559.6,3935.081,2023-07-02 01:59:59.999,120272417.9187,45589,1794.447,54852302.9597,0
2023-07-02 02:00:00,30559.6,30607.5,30458.0,30535.0,9034.718,2023-07-02 02:59:59.999,275932973.0162,87004,4401.162,134440682.5887,0
2023-07-02 03:00:00,30535.0,30545.7,30467.4,30505.2,5548.348,2023-07-02 03:59:59.999,169283377.6576,76967,2640.578,80568289.2271,0
2023-07-02 04:00:00,30505.3,30537.0,30471.4,30525.1,5442.532,2023-07-02 04:59:59.999,166037124.2196,62934,3066.697,93558214.1092,0
2023-07-02 05:00:00,30525.1,30553.2,30470.0,30473.1,4516.532,2023-07-02 05:59:59.999,137794630.1906,49937,2043.15,62337171.0139,0
2023-07-02 06:00:00,30473.2,30512.7,30462.1,30475.8,3845.882,2023-07-02 06:59:59.999,117251652.8926,45292,2003.467,61082655.5019,0
2023-07-02 07:00:00,30475.7,30518.6,30473.9,30504.7,2746.202,2023-07-02 07:59:59.999,83748567.6609,39043,1725.077,52608406.2365,0
2023-07-02 08:00:00,30504.7,30553.9,30477.1,30477.2,4314.068,2023-07-02 08:59:59.999,131634680.4055,57532,2153.602,65719008.202,0
2023-07-02 09:00:00,30477.2,30542.5,30477.0,30513.4,3195.563,2023-07-02 09:59:59.999,97526481.0522,44099,1857.212,56678424.1832,0
2023-07-02 10:00:00,30513.5,30535.8,30503.1,30505.1,3498.004,2023-07-02 10:59:59.999,106750785.4257,38263,2077.528,63402484.7027,0
2023-07-02 11:00:00,30505.0,30540.0,30501.5,30537.2,2548.178,2023-07-02 11:59:59.999,77773205.1144,36786,1328.945,40562642.0906,0
2023-07-02 12:00:00,30537.2,30573.2,30488.4,30518.7,4718.086,2023-07-02 12:59:59.999,144079532.2319,53184,2247.467,68638260.1658,0
2023-07-02 13:00:00,30518.7,30525.3,30482.8,30510.1,5067.986,2023-07-02 13:59:59.999,154599153.4108,49268,2491.117,75993232.4988,0
2023-07-02 14:00:00,30510.1,30626.2,30480.0,30586.5,12874.201,2023-07-02 14:59:59.999,393446084.4693,104494,7248.7,221514297.161,0
2023-07-02 15:00:00,30586.5,30610.0,30149.9,30491.4,39156.132,2023-07-02 15:59:59.999,1190315227.47545,289432,17854.545,542758308.91209,0
2023-07-02 16:00:00,30491.4,30709.2,30470.4,30558.4,20334.33,2023-07-02 16:59:59.999,621950150.0701,169851,10721.747,327955655.9326,0
2023-07-02 17:00:00,30558.4,30577.7,30410.0,30434.2,10631.224,2023-07-02 17:59:59.999,324250035.96896,99053,4258.907,129874687.2811,0
2023-07-02 18:00:00,30434.3,30528.9,30358.3,30520.0,11899.702,2023-07-02 18:59:59.999,362329050.6151,97878,6166.789,187806193.6217,0
2023-07-02 19:00:00,30519.9,30559.8,30510.6,30552.8,4365.842,2023-07-02 19:59:59.999,133320701.3696,52013,2129.532,65030579.0267,0
2023-07-02 20:00:00,30552.7,30624.0,30517.2,30579.7,4571.992,2023-07-02 20:59:59.999,139776274.4555,60976,2205.609,67429946.8688,0
2023-07-02 21:00:00,30579.6,30609.9,30536.8,30555.0,8505.033,2023-07-02 21:59:59.999,260072480.9025,72427,3787.123,115803062.1097,0
2023-07-02 22:00:00,30555.0,30800.0,30425.0,30646.8,38960.985,2023-07-02 22:59:59.999,1193500635.14044,263985,19454.561,596050878.96383,0
2023-07-02 23:00:00,30646.7,30656.0,30545.5,30612.7,13562.059,2023-07-02 23:59:59.999,414898108.0049,107487,7115.638,217670845.7985,0
2023-07-03 00:00:00,30612.7,30683.9,30575.3,30630.7,9125.833,2023-07-03 00:59:59.999,279459636.8934,89458,3821.494,117028195.1159,0
2023-07-03 01:00:00,30630.8,30760.6,30624.6,30660.2,7960.863,2023-07-03 01:59:59.999,244276029.82541,90732,4180.532,128298044.19801,0
2023-07-03 02:00:00,30660.3,30777.0,30659.2,30746.7,11214.669,2023-07-03 02:59:59.999,344712773.8294,99715,6568.25,201886979.6672,0
2023-07-03 03:00:00,30746.7,30798.3,30738.7,30747.9,7409.255,2023-07-03 03:59:59.999,227960076.83104,77817,4004.74,123217747.11214,0
2023-07-03 04:00:00,30748.0,30785.3,30656.4,30676.4,11696.354,2023-07-03 04:59:59.999,359230111.4258,96775,5226.124,160519673.7562,0
2023-07-03 05:00:00,30676.4,30698.8,30653.9,30663.9,3532.085,2023-07-03 05:59:59.999,108353896.5541,53195,1915.248,58757846.2925,0
2023-07-03 06:00:00,30663.9,30675.6,30601.7,30642.2,7292.824,2023-07-03 06:59:59.999,223457610.6511,79869,3279.78,100500583.7827,0
2023-07-03 07:00:00,30642.2,30760.0,30630.0,30662.8,11168.178,2023-07-03 07:59:59.999,342767028.764,112193,6105.052,187383486.3459,0
2023-07-03 08:00:00,30662.9,30693.7,30600.0,30638.0,8661.979,2023-07-03 08:59:59.999,265412890.5946,87402,4104.232,125766858.8049,0
2023-07-03 09:00:00,30638.0,30666.2,30600.0,30605.6,4084.345,2023-07-03 09:59:59.999,125136803.7577,66901,1856.327,56879742.9289,0
2023-07-03 10:00:00,30605.6,30662.8,30577.5,30637.4,6073.977,2023-07-03 10:59:59.999,185980983.3071,67388,3295.808,100925621.1926,0
2023-07-03 11:00:00,30637.5,30674.5,30612.1,30619.6,5297.901,2023-07-03 11:59:59.999,162325046.7027,53768,2762.858,84652958.4447,0
2023-07-03 12:00:00,30619.7,30654.3,30559.4,30648.0,10508.037,2023-07-03 12:59:59.999,321592243.9149,92223,5800.507,177540654.8783,0
2023-07-03 13:00:00,30648.0,30689.0,30604.0,30644.0,8317.824,2023-07-03 13:59:59.999,254909280.8631,81182,4398.375,134796696.4539,0
2023-07-03 14:00:00,30643.9,30755.0,30639.5,30729.9,13320.366,2023-07-03 14:59:59.999,408951203.3881,123511,6886.75,211437164.2502,0
2023-07-03 15:00:00,30729.8,31179.0,30729.8,31068.0,72244.923,2023-07-03 15:59:59.999,2237335389.49847,509517,38705.817,1198635085.88727,0
2023-07-03 16:00:00,31068.0,31128.0,30810.2,31035.6,35995.884,2023-07-03 16:59:59.999,1115167981.32232,285018,17490.687,541930947.91628,0
2023-07-03 17:00:00,31035.7,31062.4,30902.6,30997.0,17020.111,2023-07-03 17:59:59.999,527376019.7893,142041,8589.874,266167126.7765,0
2023-07-03 18:00:00,30997.0,31300.0,30987.0,31201.5,24291.667,2023-07-03 18:59:59.999,756389896.4278,203463,13845.059,431148899.8201,0
2023-07-03 19:00:00,31201.4,31395.2,31120.6,31254.1,38354.911,2023-07-03 19:59:59.999,1199736277.42684,299665,19476.948,609317703.40124,0
2023-07-03 20:00:00,31254.0,31300.5,31100.0,31113.1,18232.653,2023-07-03 20:59:59.999,568832096.2947,143722,8586.754,267912621.9723,0
2023-07-03 21:00:00,31113.0,31128.9,30875.2,31044.1,20107.453,2023-07-03 21:59:59.999,623839779.37422,155812,9430.351,292607459.4568,0
2023-07-03 22:00:00,31044.0,31143.1,31040.1,31112.7,7846.285,2023-07-03 22:59:59.999,243987274.3092,69991,4485.647,139487965.3065,0
2023-07-03 23:00:00,31112.7,31151.0,31072.0,31149.0,10534.859,2023-07-03 23:59:59.999,327811276.5644,61192,5834.043,181543061.3073,0
2023-07-04 00:00:00,31149.0,31190.4,31083.6,31102.7,8043.869,2023-07-04 00:59:59.999,250470193.2037,73680,3450.259,107443297.7475,0
2023-07-04 01:00:00,31102.7,31319.4,31096.4,31277.1,17665.42,2023-07-04 01:59:59.999,551475809.90443,146188,9404.565,293600328.72983,0
2023-07-04 02:00:00,31277.1,31316.3,31182.6,31251.2,9529.164,2023-07-04 02:59:59.999,297763510.8491,96735,4061.004,126906581.5913,0
2023-07-04 03:00:00,31251.2,31278.8,31170.2,31189.8,7953.144,2023-07-04 03:59:59.999,248262155.4196,86350,4034.186,125940478.6756,0
2023-07-04 04:00:00,31189.8,31210.7,30984.5,31043.7,17448.529,2023-07-04 04:59:59.999,542352542.28182,147073,7958.288,247384697.7634,0
2023-07-04 05:00:00,31043.6,31084.0,30940.4,30959.0,11943.68,2023-07-04 05:59:59.999,370501298.289,103563,5775.378,179195152.0702,0
2023-07-04 06:00:00,30958.9,31044.0,30860.0,30990.0,16409.109,2023-07-04 06:59:59.999,508043244.03362,141038,8381.136,259529394.04588,0
2023-07-04 07:00:00,30990.0,31024.7,30888.6,30902.3,7671.461,2023-07-04 07:59:59.999,237526872.41,85549,3621.37,112145077.7846,0
2023-07-04 08:00:00,30902.2,30968.6,30889.5,30916.5,7615.538,2023-07-04 08:59:59.999,235566967.4741,85568,3922.745,121340522.3905,0
2023-07-04 09:00:00,30916.6,31043.1,30856.0,31003.7,14518.759,2023-07-04 09:59:59.999,449598183.46142,130262,7785.754,241133880.61568,0
2023-07-04 10:00:00,31003.8,31048.6,30920.5,31016.9,13340.11,2023-07-04 10:59:59.999,413543500.3152,109501,6380.301,197820823.4307,0
2023-07-04 11:00:00,31017.0,31078.5,30985.9,31056.5,9674.223,2023-07-04 11:59:59.999,300199502.0476,84649,5124.468,159029783.5811,0
2023-07-04 12:00:00,31056.4,31080.0,30999.0,31032.0,9176.52,2023-07-04 12:59:59.999,284816087.5616,80383,4523.396,140404212.4861,0
2023-07-04 13:00:00,31031.9,31047.6,30959.9,30989.0,8189.637,2023-07-04 13:59:59.999,253927866.6775,82835,3451.043,107013686.5357,0
2023-07-04 14:00:00,30989.0,31042.8,30936.5,30963.2,6993.386,2023-07-04 14:59:59.999,216725788.4637,76296,3124.293,96827950.2458,0
2023-07-04 15:00:00,30963.1,31007.0,30869.1,30959.3,14356.882,2023-07-04 15:59:59.999,444077801.9096,132261,7362.053,227739167.9226,0
2023-07-04 16:00:00,30959.3,31145.0,30775.1,30946.8,31063.309,2023-07-04 16:59:59.999,962088649.12952,236730,14880.336,461015896.9605,0
2023-07-04 17:00:00,30946.8,30975.4,30856.0,30890.6,14395.779,2023-07-04 17:59:59.999,444998933.9538,114340,7035.272,217458300.4074,0
