open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719792000000,2.4670000,2.4694000,2.4354000,2.4435000,5832699,1719795599999,14298999.5262000,51174,2831738,6941859.4116000,0
1719795600000,2.4435000,2.5071000,2.4298000,2.4869000,9087591,1719799199999,22501732.2769000,79966,4866612,12055054.5010000,0
1719799200000,2.4870000,2.4981000,2.4394000,2.4525000,7311285,1719802799999,18019388.9385000,59650,3296317,8126705.6592000,0
1719802800000,2.4526000,2.4588000,2.4214000,2.4318000,5304961,1719806399999,12938584.8536000,44867,2583651,6303749.3323000,0
1719806400000,2.4315000,2.4434000,2.3495000,2.3775000,12179249,1719809999999,29111104.2171000,84793,5080877,12151567.3713000,0
1719810000000,2.3776000,2.3861000,2.3381000,2.3625000,9271707,1719813599999,21894407.2969000,73452,4648414,10982134.2180000,0
1719813600000,2.3626000,2.3866000,2.3569000,2.3756000,6447443,1719817199999,15308308.6034000,54532,3416535,8112513.1986000,0
1719817200000,2.3757000,2.3808000,2.3539000,2.3574000,4869045,1719820799999,11532972.3976000,42553,2421414,5737074.6056000,0
1719820800000,2.3575000,2.3595000,2.2778000,2.3075000,19878222,1719824399999,45992539.4102000,123865,8509334,19688683.5622000,0
1719824400000,2.3072000,2.3475000,2.3020000,2.3332000,12003302,1719827999999,27886649.7710000,83542,6206754,14422045.7363000,0
1719828000000,2.3333000,2.3339000,2.2860000,2.3104000,10149627,1719831599999,23399335.3386000,70659,4926654,11357108.1988000,0
1719831600000,2.3106000,2.3259000,2.2794000,2.2938000,9524404,1719835199999,21929175.5694000,69439,4537501,10451450.6103000,0
1719835200000,2.2939000,2.3215000,2.2867000,2.2955000,8872461,1719838799999,20437304.4639000,61017,4764483,10975865.8839000,0
1719838800000,2.2954000,2.3400000,2.2822000,2.3096000,11896768,1719842399999,27460227.7372000,86862,6126255,14143580.2711000,0
1719842400000,2.3099000,2.3177000,2.2626000,2.2656000,12853955,1719845999999,29392830.0625000,91125,5711772,13071742.9957000,0
1719846000000,2.2656000,2.2775000,2.2333000,2.2569000,14437471,1719849599999,32522386.8685000,98883,6604564,14883185.1038000,0
1719849600000,2.2568000,2.3204000,2.2359000,2.3106000,14490116,1719853199999,32981092.5832000,100124,7815979,17799261.2369000,0
1719853200000,2.3105000,2.3600000,2.3049000,2.3355000,13179209,1719856799999,30777974.6578000,87663,6593635,15402427.2233000,0
1719856800000,2.3354000,2.3453000,2.3056000,2.3296000,6753636,1719860399999,15691049.9462000,52411,3158501,7339313.8690000,0
1719860400000,2.3297000,2.3746000,2.3264000,2.3547000,6629444,1719863999999,15562119.0247000,49770,3536302,8304138.1967000,0
1719864000000,2.3546000,2.3603000,2.3270000,2.3400000,4595577,1719867599999,10762146.0433000,38756,2135732,5001661.7246000,0
1719867600000,2.3401000,2.3665000,2.3334000,2.3335000,4096026,1719871199999,9630326.7204000,35615,1873014,4404604.7056000,0
1719871200000,2.3334000,2.3362000,2.3023000,2.3114000,6011785,1719874799999,13939258.7944000,46816,2696452,6253897.2037000,0
1719874800000,2.3114000,2.3158000,2.2738000,2.2790000,6002207,1719878399999,13743868.2646000,44918,2583754,5917224.4429000,0
1719878400000,2.2791000,2.3199000,2.2371000,2.3085000,11876022,1719881999999,26998718.6929000,88307,6021453,13704390.4896000,0
1719882000000,2.3087000,2.3295000,2.2634000,2.2814000,6974303,1719885599999,15988739.7737000,58823,3264726,7488530.7864000,0
1719885600000,2.2815000,2.3129000,2.2500000,2.3092000,8169305,1719889199999,18583569.9194000,65634,4222442,9610079.8436000,0
1719889200000,2.3093000,2.3482000,2.3015000,2.3154000,10007840,1719892799999,23277708.4690000,77322,5206745,12111947.4267000,0
1719892800000,2.3154000,2.3209000,2.2897000,2.3034000,5095625,1719896399999,11747970.3308000,41682,2518570,5808573.1920000,0
1719896400000,2.3032000,2.3759000,2.3032000,2.3528000,12990631,1719899999999,30549123.9831000,94249,6823932,16040496.2951000,0
1719900000000,2.3528000,2.3700000,2.3356000,2.3383000,6254474,1719903599999,14707436.8895000,57887,3067994,7215825.1189000,0
1719903600000,2.3383000,2.3681000,2.3255000,2.3472000,6422061,1719907199999,15087422.2291000,57095,3294574,7740613.5650000,0
1719907200000,2.3472000,2.3732000,2.3248000,2.3509000,8046636,1719910799999,18889193.9971000,66077,4143472,9727223.0306000,0
1719910800000,2.3508000,2.3600000,2.3140000,2.3279000,6601445,1719914399999,15427802.1351000,54223,3351254,7833750.7236000,0
1719914400000,2.3277000,2.3677000,2.3201000,2.3631000,6641239,1719917999999,15578759.1244000,55536,3400573,7974690.6686000,0
1719918000000,2.3632000,2.3632000,2.3260000,2.3341000,5673302,1719921599999,13282160.3919000,48071,2869756,6716175.6421000,0
1719921600000,2.3342000,2.4266000,2.3246000,2.3682000,23667789,1719925199999,56557258.6010000,154068,12127735,28979613.2428000,0
1719925200000,2.3683000,2.3809000,2.3260000,2.3553000,15075848,1719928799999,35518109.5618000,114280,7486323,17639043.5661000,0
1719928800000,2.3552000,2.3680000,2.3061000,2.3102000,14596371,1719932399999,33972397.9468000,109201,6818748,15875038.0536000,0
1719932400000,2.3101000,2.3269000,2.2850000,2.2986000,8060231,1719935999999,18587279.2592000,65746,3787526,8739898.4112000,0
1719936000000,2.2987000,2.3083000,2.2534000,2.2977000,11312083,1719939599999,25775958.5668000,85795,5376072,12255700.9680000,0
1719939600000,2.2977000,2.2982000,2.2695000,2.2738000,4819258,1719943199999,10989910.5114000,43788,2419854,5519234.9103000,0
1719943200000,2.2737000,2.3063000,2.2655000,2.3037000,5895767,1719946799999,13475265.3409000,50400,3067909,7013734.4391000,0
1719946800000,2.3037000,2.3183000,2.2877000,2.3146000,4899048,1719950399999,11281402.0761000,43013,2512411,5786920.9744000,0
1719950400000,2.3153000,2.3295000,2.2905000,2.2988000,4241358,1719953999999,9790837.0223000,37290,2048570,4729285.5114000,0
1719954000000,2.2989000,2.3178000,2.2888000,2.3080000,2371218,1719957599999,5454514.8006000,24045,1144467,2632123.5001000,0
1719957600000,2.3084000,2.3222000,2.2834000,2.2929000,3360796,1719961199999,7732141.9011000,31665,1568092,3609299.5491000,0
1719961200000,2.2929000,2.3052000,2.2734000,2.2764000,3482845,1719964799999,7964384.8046000,30668,1642630,3757712.4184000,0
1719964800000,2.2765000,2.2857000,2.2568000,2.2590000,5393844,1719968399999,12248082.6825000,46620,2551319,5795033.6286000,0
