open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1714521600000,4.5371000,4.5647000,4.4673000,4.4733000,2200755,1714525199999,9934546.1929000,54479,1038199,4686547.9066000,0
1714525200000,4.4733000,4.5051000,4.4039000,4.4777000,2275628,1714528799999,10142616.3936000,56824,1063539,4741370.5135000,0
1714528800000,4.4776000,4.4845000,4.4071000,4.4228000,1844127,1714532399999,8180602.0961000,47773,916721,4066233.4121000,0
1714532400000,4.4229000,4.4880000,4.4140000,4.4707000,1272929,1714535999999,5671549.4789000,31655,731557,3259259.0655000,0
1714536000000,4.4707000,4.5334000,4.4652000,4.5195000,1902092,1714539599999,8572891.2127000,37147,962420,4338059.9693000,0
1714539600000,4.5190000,4.5253000,4.4531000,4.4691000,1446865,1714543199999,6484475.2504000,34141,701125,3141613.5629000,0
1714543200000,4.4694000,4.4789000,4.3591000,4.3640000,2107132,1714546799999,9312446.8800000,44993,1000123,4421731.6693000,0
1714546800000,4.3640000,4.3792000,4.1656000,4.2769000,10446766,1714550399999,44505254.1416000,184611,5018030,21383320.2541000,0
1714550400000,4.2770000,4.3144000,4.1840000,4.2771000,5392474,1714553999999,22941969.8206000,117612,2665189,11341826.7651000,0
1714554000000,4.2768000,4.3844000,4.2630000,4.3476000,3382589,1714557599999,14667148.0406000,72937,1747539,7577849.0292000,0
1714557600000,4.3474000,4.3964000,4.3187000,4.3874000,1867089,1714561199999,8134036.5909000,48352,930096,4052825.0260000,0
1714561200000,4.3875000,4.4041000,4.3499000,4.4003000,1588204,1714564799999,6949398.4314000,35157,817618,3578724.9542000,0
1714564800000,4.4004000,4.5114000,4.3851000,4.4991000,3386056,1714568399999,15125190.7500000,77664,1683312,7517716.3780000,0
1714568400000,4.4995000,4.5084000,4.4149000,4.4649000,2957196,1714571999999,13176617.5911000,67802,1354502,6036368.8211000,0
1714572000000,4.4649000,4.5310000,4.4336000,4.5218000,2630639,1714575599999,11795125.8992000,64975,1315510,5901215.9024000,0
1714575600000,4.5211000,4.5400000,4.4343000,4.5042000,3683565,1714579199999,16549678.0244000,79837,1842463,8280745.4240000,0
1714579200000,4.5040000,4.5757000,4.4582000,4.4963000,2752156,1714582799999,12396943.4842000,67637,1391198,6265987.2755000,0
1714582800000,4.4964000,4.5511000,4.4550000,4.5210000,2647963,1714586399999,11927923.8478000,60857,1279337,5765251.0717000,0
1714586400000,4.5211000,4.6807000,4.5198000,4.6287000,6220256,1714589999999,28670068.3329000,134330,2895994,13347215.7095000,0
1714590000000,4.6287000,4.6638000,4.5085000,4.5307000,3552400,1714593599999,16249146.5137000,102898,1755021,8028709.5217000,0
1714593600000,4.5307000,4.5719000,4.4821000,4.5441000,1788986,1714597199999,8110732.0608000,52666,872840,3958491.7919000,0
1714597200000,4.5442000,4.6152000,4.5355000,4.6078000,1104163,1714600799999,5057188.3117000,28143,608489,2785981.6185000,0
1714600800000,4.6079000,4.6889000,4.6054000,4.6674000,1881579,1714604399999,8760513.1592000,44522,958409,4462431.2291000,0
