open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1696118400000,1.6677000,1.6935000,1.6666000,1.6830000,6977399,1696121999999,11727312.2048000,45189,3859286,6488016.8429000,0
1696122000000,1.6831000,1.6979000,1.6727000,1.6910000,6674574,1696125599999,11254418.6391000,42908,3700511,6241912.5801000,0
1696125600000,1.6911000,1.7061000,1.6901000,1.7005000,6482344,1696129199999,11015022.2961000,39366,3665400,6228293.3650000,0
1696129200000,1.7004000,1.7033000,1.6917000,1.6971000,4060562,1696132799999,6891487.2920000,27837,1913592,3248160.1104000,0
1696132800000,1.6972000,1.7062000,1.6940000,1.6966000,3414315,1696136399999,5802644.3268000,23032,1729200,2938942.6389000,0
1696136400000,1.6966000,1.7160000,1.6865000,1.7089000,7590377,1696139999999,12936508.1674000,48155,3763991,6417566.1126000,0
1696140000000,1.7087000,1.7140000,1.6967000,1.6974000,5005012,1696143599999,8528548.0620000,33262,2439008,4156651.8519000,0
1696143600000,1.6975000,1.6991000,1.6610000,1.6769000,12439300,1696147199999,20883426.3877000,76288,5604265,9408911.1247000,0
1696147200000,1.6769000,1.7022000,1.6760000,1.6797000,10359807,1696150799999,17492360.9677000,62008,5167772,8727135.2118000,0
1696150800000,1.6797000,1.7025000,1.6790000,1.7003000,6734505,1696154399999,11397267.3320000,44754,3774354,6387095.7847000,0
1696154400000,1.7002000,1.7280000,1.6925000,1.7011000,15209192,1696157999999,25986478.3341000,92551,7081583,12107568.2074000,0
1696158000000,1.7011000,1.7166000,1.6939000,1.7112000,6925557,1696161599999,11830508.2687000,45388,3577028,6111054.1097000,0
1696161600000,1.7112000,1.7246000,1.7041000,1.7167000,8336381,1696165199999,14303600.7086000,54275,4463999,7660121.3673000,0
1696165200000,1.7167000,1.7199000,1.6850000,1.6914000,9661977,1696168799999,16410802.2743000,64772,4289384,7284887.6465000,0
1696168800000,1.6914000,1.7017000,1.6803000,1.6898000,8891788,1696172399999,15040345.4219000,54582,4713733,7975775.4167000,0
1696172400000,1.6898000,1.7132000,1.6877000,1.7132000,7424443,1696175999999,12652629.4135000,49428,3790498,6459588.6867000,0
1696176000000,1.7132000,1.7187000,1.6944000,1.6964000,7139355,1696179599999,12196908.8609000,48594,3257091,5564581.0328000,0
1696179600000,1.6964000,1.7068000,1.6700000,1.6719000,9640582,1696183199999,16256923.9027000,64234,4131227,6972384.9852000,0
1696183200000,1.6718000,1.6843000,1.6680000,1.6818000,5581112,1696186799999,9359260.6681000,39299,3006512,5041847.9481000,0
1696186800000,1.6818000,1.6921000,1.6777000,1.6907000,3792584,1696190399999,6398734.6323000,26986,1985576,3349895.8721000,0
1696190400000,1.6908000,1.7446000,1.6848000,1.7377000,12394895,1696193999999,21309659.0646000,90220,6792601,11680000.6819000,0
1696194000000,1.7377000,1.7588000,1.7330000,1.7374000,10079519,1696197599999,17596587.3374000,67070,4736978,8272388.9657000,0
1696197600000,1.7373000,1.7997000,1.7308000,1.7996000,30563589,1696201199999,54335731.8484000,229371,15482337,27527612.9190000,0
1696201200000,1.7996000,1.7999000,1.7582000,1.7782000,12461639,1696204799999,22166607.4323000,83954,5870930,10444096.9879000,0
1696204800000,1.7782000,1.7966000,1.7701000,1.7957000,8873505,1696208399999,15834587.2928000,60721,4548499,8119353.3043000,0
1696208400000,1.7958000,1.8054000,1.7716000,1.7776000,9168721,1696211999999,16358884.5208000,62238,4308395,7691882.5454000,0
1696212000000,1.7776000,1.7789000,1.7588000,1.7639000,6348612,1696215599999,11226295.8130000,41176,2438867,4314266.5150000,0
1696215600000,1.7639000,1.7662000,1.7421000,1.7464000,6836699,1696219199999,12000734.0453000,46383,3144604,5521817.2567000,0
1696219200000,1.7464000,1.7488000,1.6857000,1.7041000,18687921,1696222799999,31978645.6741000,100439,9663863,16524818.8312000,0
1696222800000,1.7041000,1.7104000,1.6944000,1.7043000,9368967,1696226399999,15955990.7551000,47415,5130570,8739103.2855000,0
1696226400000,1.7042000,1.7112000,1.6979000,1.7084000,4868119,1696229999999,8301149.2710000,28171,2782048,4744384.6109000,0
1696230000000,1.7083000,1.7257000,1.6990000,1.7171000,8682567,1696233599999,14880623.0120000,52229,4632294,7940903.5092000,0
1696233600000,1.7170000,1.7188000,1.6933000,1.6984000,8008250,1696237199999,13684934.4537000,50156,3487192,5961706.2405000,0
1696237200000,1.6984000,1.7087000,1.6863000,1.7079000,6791458,1696240799999,11529977.5453000,40919,3471341,5894686.8116000,0
1696240800000,1.7078000,1.7116000,1.6881000,1.6925000,5331420,1696244399999,9051312.7481000,33087,2485743,4220736.9128000,0
1696244400000,1.6926000,1.6959000,1.6800000,1.6893000,7166137,1696247999999,12104043.6247000,42013,3418159,5775275.5932000,0
1696248000000,1.6894000,1.6968000,1.6734000,1.6920000,7266077,1696251599999,12260471.0218000,43924,3549469,5992018.2686000,0
1696251600000,1.6920000,1.6939000,1.6566000,1.6764000,16668834,1696255199999,27884821.7257000,97802,7523889,12592608.1182000,0
1696255200000,1.6765000,1.7000000,1.6626000,1.6980000,14026495,1696258799999,23519379.8965000,82705,7169678,12032138.4551000,0
1696258800000,1.6980000,1.7128000,1.6700000,1.6831000,12996221,1696262399999,21988724.3303000,87700,5921646,10024519.4320000,0
1696262400000,1.6831000,1.6984000,1.6700000,1.6947000,9245289,1696265999999,15602171.5944000,67119,4563075,7702532.9369000,0
1696266000000,1.6948000,1.6987000,1.6800000,1.6832000,4380022,1696269599999,7404574.6775000,30091,1919477,3246349.6323000,0
1696269600000,1.6831000,1.6865000,1.6000000,1.6354000,16076503,1696273199999,26435746.6188000,110556,6376978,10493482.1814000,0
1696273200000,1.6354000,1.6553000,1.6200000,1.6528000,8653623,1696276799999,14184071.5322000,57518,4262538,6992653.2243000,0
