open_time,open,high,low,close,volume,close_time,quote_volume,MACD,Signal,MACD_Histogram
2023-07-02 12:00:00,30537.2,30573.2,30488.4,30518.7,4718.086,2023-07-02 12:59:59.999,144079532.2319,0.25630322440338205,5.002992871878927,-4.746689647475545
2023-07-02 13:00:00,30518.7,30525.3,30482.8,30510.1,5067.986,2023-07-02 13:59:59.999,154599153.4108,-0.32327751052798703,3.9377387953975447,-4.261016305925532
2023-07-02 14:00:00,30510.1,30626.2,30480.0,30586.5,12874.201,2023-07-02 14:59:59.999,393446084.4693,5.320905987864535,4.214372233890943,1.1065337539735918
2023-07-02 15:00:00,30586.5,30610.0,30149.9,30491.4,39156.132,2023-07-02 15:59:59.999,1190315227.47545,2.096025184746395,3.7907028240620337,-1.6946776393156386
2023-07-02 16:00:00,30491.4,30709.2,30470.4,30558.4,20334.33,2023-07-02 16:59:59.999,621950150.0701,4.890252188746672,4.010612696998962,0.8796394917477102
2023-07-02 17:00:00,30558.4,30577.7,30410.0,30434.2,10631.224,2023-07-02 17:59:59.999,324250035.96896,-2.8839602974512673,2.631698098108916,-5.515658395560184
2023-07-02 18:00:00,30434.3,30528.9,30358.3,30520.0,11899.702,2023-07-02 18:59:59.999,362329050.6151,-2.097557427125139,1.6858469930621052,-3.783404420187244
2023-07-02 19:00:00,30519.9,30559.8,30510.6,30552.8,4365.842,2023-07-02 19:59:59.999,133320701.3696,1.1589981827019074,1.5804772309900659,-0.4214790482881585
2023-07-02 20:00:00,30552.7,30624.0,30517.2,30579.7,4571.992,2023-07-02 20:59:59.999,139776274.4555,5.843091629914852,2.4330001107750236,3.4100915191398284
2023-07-02 21:00:00,30579.6,30609.9,30536.8,30555.0,8505.033,2023-07-02 21:59:59.999,260072480.9025,7.4760071041710034,3.4416015094542196,4.034405594716784
2023-07-02 22:00:00,30555.0,30800.0,30425.0,30646.8,38960.985,2023-07-02 22:59:59.999,1193500635.14044,15.99323709563032,5.9519286266894404,10.04130846894088
2023-07-02 23:00:00,30646.7,30656.0,30545.5,30612.7,13562.059,2023-07-02 23:59:59.999,414898108.0049,19.76379350381103,8.714301602113759,11.049491901697271
2023-07-03 00:00:00,30612.7,30683.9,30575.3,30630.7,9125.833,2023-07-03 00:59:59.999,279459636.8934,23.928602159747243,11.757161713640457,12.171440446106786
2023-07-03 01:00:00,30630.8,30760.6,30624.6,30660.2,7960.863,2023-07-03 01:59:59.999,244276029.82541,29.272214614858967,15.26017229388416,14.012042320974807
2023-07-03 02:00:00,30660.3,30777.0,30659.2,30746.7,11214.669,2023-07-03 02:59:59.999,344712773.8294,40.02550397866435,20.213238630840202,19.812265347824145
2023-07-03 03:00:00,30746.7,30798.3,30738.7,30747.9,7409.255,2023-07-03 03:59:59.999,227960076.83104,48.09004118416851,25.788599141505866,22.301442042662647
2023-07-03 04:00:00,30748.0,30785.3,30656.4,30676.4,11696.354,2023-07-03 04:59:59.999,359230111.4258,48.15667242854761,30.262213798914217,17.89445862963339
2023-07-03 05:00:00,30676.4,30698.8,30653.9,30663.9,3532.085,2023-07-03 05:59:59.999,108353896.5541,46.662931409999146,33.542357321131206,13.12057408886794
2023-07-03 06:00:00,30663.9,30675.6,30601.7,30642.2,7292.824,2023-07-03 06:59:59.999,223457610.6511,43.22979606601075,35.47984507010712,7.749950995903632
2023-07-03 07:00:00,30642.2,30760.0,30630.0,30662.8,11168.178,2023-07-03 07:59:59.999,342767028.764,41.690675257286784,36.722011107543054,4.968664149743731
2023-07-03 08:00:00,30662.9,30693.7,30600.0,30638.0,8661.979,2023-07-03 08:59:59.999,265412890.5946,38.03135638712047,36.98388016345854,1.0474762236619313
2023-07-03 09:00:00,30638.0,30666.2,30600.0,30605.6,4084.345,2023-07-03 09:59:59.999,125136803.7577,32.14634751292397,36.01637363335163,-3.87002612042766
2023-07-03 10:00:00,30605.6,30662.8,30577.5,30637.4,6073.977,2023-07-03 10:59:59.999,185980983.3071,29.70599756860247,34.754298420401796,-5.0483008517993255
2023-07-03 11:00:00,30637.5,30674.5,30612.1,30619.6,5297.901,2023-07-03 11:59:59.999,162325046.7027,26.035569577255956,33.01055265177263,-6.974983074516672
2023-07-03 12:00:00,30619.7,30654.3,30559.4,30648.0,10508.037,2023-07-03 12:59:59.999,321592243.9149,25.12870354896586,31.434182831211277,-6.305479282245418
2023-07-03 13:00:00,30648.0,30689.0,30604.0,30644.0,8317.824,2023-07-03 13:59:59.999,254909280.8631,23.812740665845922,29.909894398138206,-6.097153732292284
2023-07-03 14:00:00,30643.9,30755.0,30639.5,30729.9,13320.366,2023-07-03 14:59:59.999,408951203.3881,29.362767003396584,29.800468919189882,-0.43770191579329776
2023-07-03 15:00:00,30729.8,31179.0,30729.8,31068.0,72244.923,2023-07-03 15:59:59.999,2237335389.49847,60.34739998006626,35.909855131365156,24.4375448487011
2023-07-03 16:00:00,31068.0,31128.0,30810.2,31035.6,35995.884,2023-07-03 16:59:59.999,1115167981.32232,81.3507745346651,44.998039012025146,36.35273552263996
2023-07-03 17:00:00,31035.7,31062.4,30902.6,30997.0,17020.111,2023-07-03 17:59:59.999,527376019.7893,93.80013323658932,54.75845785693798,39.04167537965134
2023-07-03 18:00:00,30997.0,31300.0,30987.0,31201.5,24291.667,2023-07-03 18:59:59.999,756389896.4278,118.79834722543092,67.56643573063657,51.231911494794346
2023-07-03 19:00:00,31201.4,31395.2,31120.6,31254.1,38354.911,2023-07-03 19:59:59.999,1199736277.42684,141.2260265930381,82.29835390311689,58.92767268992122
2023-07-03 20:00:00,31254.0,31300.5,31100.0,31113.1,18232.653,2023-07-03 20:59:59.999,568832096.2947,145.94029360078275,95.02674184265007,50.913551758132684
2023-07-03 21:00:00,31113.0,31128.9,30875.2,31044.1,20107.453,2023-07-03 21:59:59.999,623839779.37422,142.4663968849054,104.51467285110114,37.95172403380427
2023-07-03 22:00:00,31044.0,31143.1,31040.1,31112.7,7846.285,2023-07-03 22:59:59.999,243987274.3092,143.5934989236339,112.3304380656077,31.263060858026194
2023-07-03 23:00:00,31112.7,31151.0,31072.0,31149.0,10534.859,2023-07-03 23:59:59.999,327811276.5644,145.7358894220888,119.01152833690392,26.72436108518488
2023-07-04 00:00:00,31149.0,31190.4,31083.6,31102.7,8043.869,2023-07-04 00:59:59.999,250470193.2037,142.0601453462623,123.6212517387756,18.43889360748669
2023-07-04 01:00:00,31102.7,31319.4,31096.4,31277.1,17665.42,2023-07-04 01:59:59.999,551475809.90443,151.47362055356643,129.19172550173377,22.281895051832663
2023-07-04 02:00:00,31277.1,31316.3,31182.6,31251.2,9529.164,2023-07-04 02:59:59.999,297763510.8491,155.05655844471767,134.36469209033055,20.691866354387116
2023-07-04 03:00:00,31251.2,31278.8,31170.2,31189.8,7953.144,2023-07-04 03:59:59.999,248262155.4196,151.19867151106519,137.7314879744775,13.467183536587697
2023-07-04 04:00:00,31189.8,31210.7,30984.5,31043.7,17448.529,2023-07-04 04:59:59.999,542352542.28182,134.79834788485823,137.14485995655366,-2.346512071695429
2023-07-04 05:00:00,31043.6,31084.0,30940.4,30959.0,11943.68,2023-07-04 05:59:59.999,370501298.289,113.65623281720764,132.44713452868444,-18.790901711476806
2023-07-04 06:00:00,30958.9,31044.0,30860.0,30990.0,16409.109,2023-07-04 06:59:59.999,508043244.03362,98.26960439876348,125.61162850270026,-27.34202410393678
2023-07-04 07:00:00,30990.0,31024.7,30888.6,30902.3,7671.461,2023-07-04 07:59:59.999,237526872.41,78.09866071595025,116.10903494535026,-38.010374229400014
2023-07-04 08:00:00,30902.2,30968.6,30889.5,30916.5,7615.538,2023-07-04 08:59:59.999,235566967.4741,62.53796511584733,105.39482097944968,-42.85685586360235
2023-07-04 09:00:00,30916.6,31043.1,30856.0,31003.7,14518.759,2023-07-04 09:59:59.999,449598183.46142,56.58997893210835,95.63385256998143,-39.04387363787308
2023-07-04 10:00:00,31003.8,31048.6,30920.5,31016.9,13340.11,2023-07-04 10:59:59.999,413543500.3152,52.33796720487953,86.97467549696105,-34.63670829208152
2023-07-04 11:00:00,31017.0,31078.5,30985.9,31056.5,9674.223,2023-07-04 11:59:59.999,300199502.0476,51.56914927380785,79.89357025233042,-28.324420978522568
2023-07-04 12:00:00,31056.4,31080.0,30999.0,31032.0,9176.52,2023-07-04 12:59:59.999,284816087.5616,48.424700475683494,73.59979629700103,-25.17509582131754
2023-07-04 13:00:00,31031.9,31047.6,30959.9,30989.0,8189.637,2023-07-04 13:59:59.999,253927866.6775,41.979053121307516,67.27564766186234,-25.29659454055482
2023-07-04 14:00:00,30989.0,31042.8,30936.5,30963.2,6993.386,2023-07-04 14:59:59.999,216725788.4637,34.39253108444609,60.69902434637909,-26.306493261933
2023-07-04 15:00:00,30963.1,31007.0,30869.1,30959.3,14356.882,2023-07-04 15:59:59.999,444077801.9096,27.74562600047284,54.10834467719785,-26.36271867672501
2023-07-04 16:00:00,30959.3,31145.0,30775.1,30946.8,31063.309,2023-07-04 16:59:59.999,962088649.12952,21.224596364874742,47.53159501473323,-26.306998649858485
2023-07-04 17:00:00,30946.8,30975.4,30856.0,30890.6,14395.779,2023-07-04 17:59:59.999,444998933.9538,11.390460936814634,40.30336819914951,-28.912907262334876
2023-07-04 18:00:00,30890.5,30930.0,30823.0,30896.7,9735.705,2023-07-04 18:59:59.999,300675350.3375,4.042457841482246,33.051186127616056,-29.00872828613381
2023-07-04 19:00:00,30896.6,30909.4,30600.0,30685.3,38957.34,2023-07-04 19:59:59.999,1196837250.46153,-18.62441020006736,22.716066862079373,-41.34047706214673
2023-07-04 20:00:00,30685.2,30800.0,30655.7,30787.0,11420.128,2023-07-04 20:59:59.999,350945180.8056,-28.058287894160458,12.561195910831408,-40.619483804991866
2023-07-04 21:00:00,30787.0,30810.0,30742.1,30790.4,5323.431,2023-07-04 21:59:59.999,163862501.9482,-34.85852497193264,3.077251734278599,-37.935776706211236
2023-07-04 22:00:00,30790.4,30818.7,30756.4,30808.8,4122.796,2023-07-04 22:59:59.999,126924716.1842,-38.32129162862839,-5.202456938302799,-33.118834690325585
2023-07-04 23:00:00,30808.8,30840.0,30750.0,30756.1,5284.341,2023-07-04 23:59:59.999,162751717.2151,-44.80156417585749,-13.122278385813736,-31.679285790043757
2023-07-05 00:00:00,30756.1,30834.5,30737.8,30751.5,5792.474,2023-07-05 00:59:59.999,178324837.1102,-49.73509321797246,-20.444841352245483,-29.29025186572698
2023-07-05 01:00:00,30751.5,30837.0,30741.2,30785.2,4630.986,2023-07-05 01:59:59.999,142638204.4832,-50.345292972131574,-26.424931676222702,-23.920361295908872
2023-07-05 02:00:00,30785.3,30863.4,30778.5,30830.9,4500.357,2023-07-05 02:59:59.999,138748156.0484,-46.60405012456977,-30.460755365892116,-16.14329475867765
2023-07-05 03:00:00,30831.0,30875.2,30815.0,30857.3,3839.533,2023-07-05 03:59:59.999,118424395.23324,-41.03579376110065,-32.57576304493382,-8.460030716166827
2023-07-05 04:00:00,30857.3,30862.6,30805.2,30825.1,3954.058,2023-07-05 04:59:59.999,121901455.3725,-38.77421633945414,-33.81545370383789,-4.958762635616253
2023-07-05 05:00:00,30825.1,30858.9,30780.0,30804.5,4570.184,2023-07-05 05:59:59.999,140886642.8402,-38.20375862916626,-34.69311468890356,-3.510643940262696
2023-07-05 06:00:00,30804.4,30822.1,30742.9,30800.3,6142.455,2023-07-05 06:59:59.999,189109485.1978,-37.65649109399601,-35.28578996992206,-2.3707011240739533
2023-07-05 07:00:00,30800.4,30805.4,30753.0,30765.9,4575.311,2023-07-05 07:59:59.999,140802359.1688,-39.54274597562471,-36.137181171062586,-3.4055648045621254
2023-07-05 08:00:00,30765.9,30797.4,30637.5,30752.2,13920.441,2023-07-05 08:59:59.999,427743183.0935,-41.662828905955394,-37.24231071804115,-4.42051818791424
2023-07-05 09:00:00,30752.2,30768.6,30663.0,30668.9,7555.832,2023-07-05 09:59:59.999,232088818.8986,-49.49408671283891,-39.69266591700071,-9.801420795838197
2023-07-05 10:00:00,30668.9,30709.0,30364.3,30421.0,43750.046,2023-07-05 10:59:59.999,1336296370.69388,-74.8411509579746,-46.72236292519549,-28.118788032779115
2023-07-05 11:00:00,30421.1,30480.0,30326.0,30395.0,25136.664,2023-07-05 11:59:59.999,764535758.79516,-95.92114544110518,-56.56211942837743,-39.35902601272775
2023-07-05 12:00:00,30395.0,30427.9,30240.0,30310.0,24937.424,2023-07-05 12:59:59.999,756867257.89518,-118.1243189485067,-68.87455933240328,-49.24975961610342
2023-07-05 13:00:00,30309.9,30375.0,30175.8,30350.5,32335.97,2023-07-05 13:59:59.999,979250681.74235,-130.9430523922165,-81.28825794436592,-49.65479444785056
2023-07-05 14:00:00,30350.5,30438.1,30316.6,30406.2,16163.441,2023-07-05 14:59:59.999,491183992.9209,-135.05068625959757,-92.04074360741225,-43.009942652185316
2023-07-05 15:00:00,30406.3,30412.8,30222.7,30345.0,19665.73,2023-07-05 15:59:59.999,596158586.5323,-141.6119300444734,-101.95498089482449,-39.65694914964892
2023-07-05 16:00:00,30345.1,30463.6,30321.2,30447.1,11640.632,2023-07-05 16:59:59.999,353974927.2521,-136.9939651460736,-108.9627777450743,-28.0311874009993
2023-07-05 17:00:00,30447.2,30572.0,30432.2,30507.7,14720.442,2023-07-05 17:59:59.999,449044375.59761,-126.98052865705904,-112.56632792747126,-14.414200729587776
2023-07-05 18:00:00,30507.7,30579.6,30420.0,30493.3,13133.867,2023-07-05 18:59:59.999,400473419.0992,-118.8368900556161,-113.82044035310022,-5.016449702515871
2023-07-05 19:00:00,30493.3,30521.5,30410.0,30420.0,7672.17,2023-07-05 19:59:59.999,233829739.6167,-116.94957331595651,-114.4462669456715,-2.503306370285017
2023-07-05 20:00:00,30420.0,30485.8,30369.6,30450.1,6721.953,2023-07-05 20:59:59.999,204589911.2803,-111.73700808328067,-113.90441517319334,2.167407089912672
2023-07-05 21:00:00,30450.2,30478.1,30408.0,30458.9,4932.707,2023-07-05 21:59:59.999,150195400.6632,-105.67773893422418,-112.25907992539952,6.581340991175338
2023-07-05 22:00:00,30458.9,30499.4,30382.8,30430.4,6080.103,2023-07-05 22:59:59.999,185094200.616,-101.99964784667827,-110.20719350965527,8.207545662976997
2023-07-05 23:00:00,30430.3,30525.1,30381.0,30488.4,8523.798,2023-07-05 23:59:59.999,259708750.6368,-93.3287827741442,-106.83151136255307,13.502728588408871
2023-07-06 00:00:00,30488.4,30521.0,30375.1,30403.7,9003.414,2023-07-06 00:59:59.999,274077774.391,-92.22848925265134,-103.91090694057273,11.682417687921387
2023-07-06 01:00:00,30403.6,30470.0,30305.0,30465.7,7545.874,2023-07-06 01:59:59.999,229298390.52596,-85.36953006341719,-100.20263156514163,14.833101501724443
2023-07-06 02:00:00,30465.7,30555.6,30445.5,30458.9,7732.93,2023-07-06 02:59:59.999,235833331.07976,-79.56527964377528,-96.07516118086836,16.50988153709308
2023-07-06 03:00:00,30459.0,30516.3,30452.7,30477.7,3243.218,2023-07-06 03:59:59.999,98877214.2786,-72.61134806549308,-91.38239855779331,18.771050492300233
2023-07-06 04:00:00,30477.6,30530.0,30431.0,30452.6,4866.798,2023-07-06 04:59:59.999,148330374.5834,-68.33791052621018,-86.77350095147668,18.435590425266497
2023-07-06 05:00:00,30452.6,30624.4,30420.6,30575.5,11325.307,2023-07-06 05:59:59.999,345870099.5431,-54.407007490855904,-80.30020225935253,25.893194768496627
2023-07-06 06:00:00,30575.6,30715.0,30540.2,30679.9,17671.392,2023-07-06 06:59:59.999,541501283.6564,-34.54425431511481,-71.14901267050499,36.604758355390175
2023-07-06 07:00:00,30679.9,30846.8,30671.8,30792.3,25464.164,2023-07-06 07:59:59.999,783629878.32177,-9.622219726545154,-58.84365408171302,49.221434355167865
2023-07-06 08:00:00,30792.2,31359.4,30771.0,31325.5,63572.516,2023-07-06 08:59:59.999,1976689275.80753,52.54771870867626,-36.565379523635166,89.11309823231142
2023-07-06 09:00:00,31325.6,31568.0,31018.2,31064.7,94118.553,2023-07-06 09:59:59.999,2947493181.0813,79.85296712705895,-13.281710193496343,93.13467732055528
2023-07-06 10:00:00,31064.8,31270.0,31058.2,31222.2,24356.375,2023-07-06 10:59:59.999,758613800.13552,112.90006526536672,11.95464489827627,100.94542036709045
2023-07-06 11:00:00,31222.1,31258.8,30686.0,30833.0,45941.122,2023-07-06 11:59:59.999,1421847572.47486,106.45776249320988,30.85526841726299,75.6024940759469
2023-07-06 12:00:00,30833.0,30866.4,30486.8,30588.6,67511.946,2023-07-06 12:59:59.999,2070031748.07436,80.7008841105453,40.824391555919455,39.87649255462585
2023-07-06 13:00:00,30588.6,30649.6,30289.1,30361.5,41016.913,2023-07-06 13:59:59.999,1250291197.98085,41.485086128563125,40.956530470448186,0.5285556581149393
2023-07-06 14:00:00,30361.6,30424.0,29865.0,30196.6,112333.472,2023-07-06 14:59:59.999,3382984200.91843,-2.8667223886950524,32.19187989861954,-35.05860228731459
2023-07-06 15:00:00,30196.5,30476.0,30053.2,30390.3,50136.208,2023-07-06 15:59:59.999,1517801576.21165,-22.130769262465037,21.327350066402623,-43.45811932886766
2023-07-06 16:00:00,30390.3,30450.7,30140.0,30303.4,33750.68,2023-07-06 16:59:59.999,1022776688.52642,-43.903674713277724,8.281145110466554,-52.18481982374428
2023-07-06 17:00:00,30303.5,30334.3,30186.4,30283.8,11966.437,2023-07-06 17:59:59.999,362154885.3199,-62.025424856074096,-5.780168882841576,-56.24525597323252
2023-07-06 18:00:00,30283.9,30389.0,30192.8,30367.9,11332.266,2023-07-06 18:59:59.999,343222501.26246,-68.80770288981876,-18.38567568423701,-50.42202720558174
2023-07-06 19:00:00,30367.8,30367.9,30240.0,30294.6,8775.315,2023-07-06 19:59:59.999,265779178.6571,-79.18461356708212,-30.545463260806038,-48.639150306276086
2023-07-06 20:00:00,30294.6,30336.3,30232.0,30303.7,6141.841,2023-07-06 20:59:59.999,185960234.2064,-85.68635710548187,-41.57364202974121,-44.11271507574067
2023-07-06 21:00:00,30303.8,30335.5,30156.8,30207.3,10580.383,2023-07-06 21:59:59.999,319879670.08786,-97.49386150616192,-52.757685925025356,-44.736175581136564
2023-07-06 22:00:00,30207.3,30258.7,30082.8,30147.5,11865.126,2023-07-06 22:59:59.999,357943971.98066,-110.40408448098606,-64.2869656362175,-46.117118844768555
2023-07-06 23:00:00,30147.6,30147.6,29818.0,29874.4,41014.969,2023-07-06 23:59:59.999,1229336316.52858,-141.04652032188096,-79.6388765733502,-61.40764374853076
2023-07-07 00:00:00,29874.3,30094.6,29680.0,30039.9,45697.873,2023-07-07 00:59:59.999,1365391442.44324,-150.2444797946955,-93.75999721761927,-56.484482577076236
2023-07-07 01:00:00,30039.8,30100.0,29943.4,30071.4,12522.032,2023-07-07 01:59:59.999,376159796.9025,-153.22584998228922,-105.65316777055327,-47.57268221173595
2023-07-07 02:00:00,30071.5,30134.9,30040.3,30093.6,8550.083,2023-07-07 02:59:59.999,257229328.4557,-152.04457762234233,-114.93144974091109,-37.11312788143124
2023-07-07 03:00:00,30093.5,30154.9,30050.6,30122.1,7197.638,2023-07-07 03:59:59.999,216664524.31716,-147.11287332184293,-121.36773445709746,-25.74513886474547
2023-07-07 04:00:00,30122.1,30163.8,30063.4,30075.9,7095.496,2023-07-07 04:59:59.999,213600960.6652,-145.2579725357282,-126.14578207282361,-19.11219046290458
2023-07-07 05:00:00,30076.0,30297.3,30041.5,30196.0,17926.566,2023-07-07 05:59:59.999,541375008.4531,-132.56871439805764,-127.43036853787042,-5.138345860187215
2023-07-07 06:00:00,30196.1,30228.0,30080.6,30106.1,12548.756,2023-07-07 06:59:59.999,378194513.7043,-128.28774332839384,-127.60184349597512,-0.6858998324187269
2023-07-07 07:00:00,30106.2,30126.8,29904.4,29992.9,17109.226,2023-07-07 07:59:59.999,513738449.57754,-132.50193701081298,-128.5818621989427,-3.920074811870279
2023-07-07 08:00:00,29992.9,30095.0,29957.6,30039.2,11238.693,2023-07-07 08:59:59.999,337547645.4533,-130.60021483024684,-128.98553272520354,-1.6146821050433005
2023-07-07 09:00:00,30039.2,30176.3,30036.2,30119.9,8651.156,2023-07-07 09:59:59.999,260566654.12092,-121.18433318073949,-127.42529281631073,6.240959635571244
2023-07-07 10:00:00,30120.0,30157.9,30070.2,30152.9,8951.328,2023-07-07 10:59:59.999,269548216.9815,-109.79372125385271,-123.89897850381914,14.105257249966428
2023-07-07 11:00:00,30152.9,30188.8,30080.0,30104.0,8962.184,2023-07-07 11:59:59.999,270085378.362,-103.51909685240389,-119.82300217353608,16.30390532113219
2023-07-07 12:00:00,30103.9,30366.0,30012.1,30190.5,45600.486,2023-07-07 12:59:59.999,1376537854.32876,-90.52309087574031,-113.96301991397694,23.439929038236627
2023-07-07 13:00:00,30190.4,30378.0,30112.0,30367.3,22218.52,2023-07-07 13:59:59.999,672256749.02256,-65.20572903219363,-104.21156173762029,39.005832705426656
2023-07-07 14:00:00,30367.2,30430.0,30243.1,30395.6,25507.785,2023-07-07 14:59:59.999,773832400.1569,-42.36955403759566,-91.84316019761536,49.4736061600197
2023-07-07 15:00:00,30395.6,30415.8,30290.1,30375.4,12069.455,2023-07-07 15:59:59.999,366295322.4032,-25.606516032850777,-78.59583136466246,52.98931533181168
2023-07-07 16:00:00,30375.5,30443.6,30298.8,30342.3,12650.284,2023-07-07 16:59:59.999,384081991.8742,-14.821725390582287,-65.84101016984643,51.01928477926414
2023-07-07 17:00:00,30342.3,30353.7,30162.6,30226.6,15550.132,2023-07-07 17:59:59.999,470496140.51846,-15.432824170678941,-55.75937297001293,40.32654879933399
2023-07-07 18:00:00,30226.7,30242.0,30100.0,30155.0,11037.756,2023-07-07 18:59:59.999,333101430.60126,-21.447413537756802,-48.896981083561705,27.449567545804904
2023-07-07 19:00:00,30155.0,30232.1,30120.0,30227.9,6976.332,2023-07-07 19:59:59.999,210571267.0055,-20.0998990699336,-43.13756468083609,23.037665610902494
2023-07-07 20:00:00,30227.8,30292.9,30197.1,30248.8,6458.346,2023-07-07 20:59:59.999,195296101.5673,-17.147858970420202,-37.93962353875292,20.791764568332717
2023-07-07 21:00:00,30248.8,30337.0,30248.8,30276.7,5760.135,2023-07-07 21:59:59.999,174509511.1632,-12.413948818713834,-32.8344885947451,20.42053977603127
2023-07-07 22:00:00,30276.6,30333.5,30270.0,30292.6,3733.618,2023-07-07 22:59:59.999,113119764.7673,-7.2951992831149255,-27.72663073241907,20.431431449304146
2023-07-07 23:00:00,30292.7,30335.6,30263.5,30327.9,3787.774,2023-07-07 23:59:59.999,114787830.7393,-0.38569239017670043,-22.2584430639706,21.8727506737939
2023-07-08 00:00:00,30328.0,30332.6,30258.2,30274.8,4398.354,2023-07-08 00:59:59.999,133245461.2515,0.7962368551743566,-17.647507080141608,18.443743935315965
