open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1719792000000,62766.10,62935.20,62562.00,62924.60,7156.801,1719795599999,449009096.50570,95758,3512.698,220405889.95280,0
1719795600000,62924.70,63730.00,62881.30,63631.90,24879.788,1719799199999,1578299216.29740,232143,14408.211,913904798.77870,0
1719799200000,63631.90,63800.00,63147.90,63427.10,13444.511,1719802799999,854005312.49570,160530,6028.887,383071620.93990,0
1719802800000,63427.10,63510.00,63316.90,63416.40,4272.640,1719806399999,270990273.56960,63006,2208.701,140095693.96420,0
1719806400000,63416.50,63453.70,63200.00,63262.90,4254.646,1719809999999,269317335.78740,57742,1924.251,121804289.07650,0
1719810000000,63263.00,63440.00,63243.60,63410.40,3047.300,1719813599999,193090652.40430,43749,1760.379,111535839.07510,0
1719813600000,63410.50,63440.60,63267.50,63381.70,2982.460,1719817199999,188960607.54560,41621,1447.551,91721081.72860,0
1719817200000,63381.70,63419.10,63232.20,63265.50,3276.474,1719820799999,207468969.81330,45920,1696.935,107453912.76970,0
1719820800000,63265.50,63302.70,62819.00,62910.00,10811.923,1719824399999,681303043.26760,119772,4760.433,299944811.04520,0
1719824400000,62910.10,62988.00,62761.30,62920.20,5165.106,1719827999999,324781618.01990,70572,2626.595,165172485.33060,0
1719828000000,62920.30,62970.00,62763.00,62841.90,3958.143,1719831599999,248877435.47530,50589,2055.779,129275726.98440,0
1719831600000,62841.90,62853.80,62580.00,62657.90,6504.230,1719835199999,407833798.63180,82020,3011.994,188873555.76680,0
1719835200000,62657.90,62890.00,62633.00,62868.40,6365.272,1719838799999,399566285.17450,78753,3657.209,229567622.64530,0
1719838800000,62868.30,63074.50,62502.20,62676.00,15417.350,1719842399999,967696671.69380,155892,8449.546,530378489.76560,0
1719842400000,62676.00,62935.60,62597.40,62809.60,9366.272,1719845999999,588044092.99130,119428,4815.242,302332206.00130,0
1719846000000,62809.70,63182.50,62802.80,63119.90,8970.912,1719849599999,564945573.10420,95749,4789.607,301703964.75110,0
1719849600000,63120.00,63344.20,62947.40,63105.20,10528.568,1719853199999,665183912.96550,113769,5097.047,322109629.85450,0
1719853200000,63105.20,63687.90,63040.00,63683.50,12267.834,1719856799999,778137567.92470,130366,7176.388,455231832.69810,0
1719856800000,63683.60,63849.00,63412.50,63640.00,13066.252,1719860399999,831341000.53120,136488,6056.273,385406334.65170,0
1719860400000,63640.00,63640.10,63047.20,63207.60,10574.268,1719863999999,669288239.51000,109933,4846.415,306720610.35410,0
1719864000000,63207.20,63421.60,63144.10,63274.90,4621.806,1719867599999,292565185.61690,49452,2469.476,156314301.41530,0
1719867600000,63275.00,63275.00,63010.20,63113.60,3330.018,1719871199999,210232055.07700,41696,1441.017,90970178.01990,0
1719871200000,63113.60,63147.40,62780.00,62961.70,6827.712,1719874799999,429670668.19390,74335,3270.886,205831362.16020,0
1719874800000,62961.60,63027.90,62811.00,62883.60,2847.652,1719878399999,179151025.95350,36873,1345.110,84627235.94020,0
1719878400000,62883.70,62975.30,62765.70,62912.70,3947.555,1719881999999,248277449.24050,54746,2024.647,127342349.06940,0
1719882000000,62912.70,62955.70,62796.80,62914.60,2556.549,1719885599999,160756825.09670,35867,1250.811,78658829.71710,0
1719885600000,62914.60,63107.30,62902.20,62983.80,3749.518,1719889199999,236240238.10120,49808,2031.947,128022839.64260,0
1719889200000,62983.90,63284.00,62975.00,63115.70,4049.203,1719892799999,255714615.20330,53619,2301.393,145339395.58770,0
1719892800000,63118.00,63227.00,63017.40,63018.50,2686.368,1719896399999,169561382.83520,40519,1273.930,80415697.89490,0
1719896400000,63018.60,63085.70,62974.50,63010.20,2414.067,1719899999999,152127432.36780,29643,1118.625,70495108.72020,0
1719900000000,63010.20,63037.70,62818.00,62859.40,4719.006,1719903599999,296784313.71030,55845,2262.474,142288969.03200,0
1719903600000,62859.40,62864.60,62566.00,62617.90,9244.392,1719907199999,579392746.55930,86055,4545.753,284890925.35600,0
1719907200000,62617.90,62750.00,62387.00,62666.10,11044.433,1719910799999,691399422.10220,101403,5713.111,357715513.48840,0
1719910800000,62666.10,62791.10,62622.00,62651.80,4702.755,1719914399999,294803789.65200,59528,2627.917,164736271.19020,0
1719914400000,62651.80,62793.00,62500.00,62715.60,6307.609,1719917999999,395210583.97490,63999,3150.095,197400078.73160,0
1719918000000,62715.50,62861.10,62615.10,62823.30,4418.429,1719921599999,277361956.50900,49475,2349.630,147503347.66280,0
1719921600000,62823.30,63050.00,62711.60,62871.90,6782.057,1719925199999,426544253.98620,72852,3694.233,232360293.65960,0
1719925200000,62871.90,63167.40,62500.00,62625.30,13871.028,1719928799999,871660055.39300,146972,6234.386,391842355.78210,0
1719928800000,62625.30,62728.00,61880.00,62032.70,33273.188,1719932399999,2070523947.87020,291647,15515.134,965793613.00740,0
1719932400000,62032.60,62148.70,61840.00,61945.00,9763.217,1719935999999,605511748.81260,115008,4802.163,297859006.38930,0
1719936000000,61945.00,62024.70,61800.00,61922.80,9564.832,1719939599999,592024147.07510,97318,5048.401,312506651.69560,0
1719939600000,61922.80,62160.90,61881.10,62144.20,4785.287,1719943199999,296798423.98270,58019,2770.779,171879123.87870,0
1719943200000,62144.20,62361.20,62133.80,62313.90,7754.033,1719946799999,482908586.19400,73811,3850.245,239767645.54330,0
1719946800000,62313.80,62362.80,61880.90,61944.00,7226.780,1719950399999,448677666.88110,84878,3402.584,211224360.92550,0
1719950400000,61944.00,62085.20,61870.80,62006.30,2809.409,1719953999999,174190965.73490,39507,1425.740,88403983.81710,0
1719954000000,62006.20,62094.00,61901.10,61952.60,2843.683,1719957599999,176332563.66240,38800,1485.745,92135965.35460,0
1719957600000,61952.60,62117.20,61951.00,62084.50,2174.989,1719961199999,134916491.78150,30105,1169.612,72551027.46500,0
1719961200000,62084.60,62176.40,62065.50,62123.60,2412.856,1719964799999,149889045.57940,34663,1131.877,70313233.30510,0
1719964800000,62123.50,62278.20,62075.80,62075.90,3362.731,1719968399999,209157026.94910,43696,1539.921,95782621.95780,0
1719968400000,62075.80,62215.30,61035.00,61617.90,17364.263,1719971999999,1071287145.69150,170602,7289.810,450143870.77090,0
1719972000000,61617.90,61618.30,61228.50,61357.00,13120.069,1719975599999,806157961.08020,136858,6164.909,378859265.41300,0
1719975600000,61357.10,61365.40,60600.00,60983.50,21728.334,1719979199999,1324224152.49830,200341,9730.694,593012369.83780,0
1719979200000,60983.40,60983.50,60802.00,60867.60,6354.359,1719982799999,386885873.97830,62307,2821.032,171767965.88860,0
1719982800000,60867.50,61117.70,60840.60,61114.00,6517.852,1719986399999,397448531.03400,60895,3964.343,241741440.70450,0
1719986400000,61115.00,61179.40,60971.60,61004.10,5367.251,1719989999999,327821641.82390,57688,2282.800,139440667.57450,0
1719990000000,61004.10,61024.50,60832.90,60859.90,4945.691,1719993599999,301364822.40300,54842,2590.432,157851791.56460,0
1719993600000,60859.80,60987.30,60300.00,60496.10,15545.105,1719997199999,944388604.05450,150907,6965.105,423389582.40340,0
1719997200000,60496.10,60678.90,60312.20,60601.10,12427.613,1720000799999,752649463.24790,123672,6689.322,405154554.87750,0
1720000800000,60601.20,60620.50,59515.10,60379.80,39976.937,1720004399999,2403767189.08520,339911,18575.403,1117015962.59680,0
1720004400000,60379.90,60486.00,60108.00,60384.90,13075.461,1720007999999,788451895.14760,132986,6652.173,401191325.16380,0
1720008000000,60384.90,60390.40,59905.60,60032.30,15454.613,1720011599999,929282048.56440,160208,7607.309,457540332.48820,0
1720011600000,60032.30,60635.00,59756.50,60589.10,21332.694,1720015199999,1285588048.57940,198568,11127.295,670667710.34700,0
1720015200000,60589.10,60700.00,60257.20,60286.80,12066.432,1720018799999,729396458.63960,115404,5468.418,330612629.85430,0
1720018800000,60286.80,60448.00,59950.00,60176.10,17475.612,1720022399999,1051901989.99570,147534,7974.375,480126072.95340,0
1720022400000,60176.10,60653.00,60084.60,60495.80,12301.064,1720025999999,743390783.04490,118546,6454.061,390086376.03220,0
1720026000000,60495.80,60518.50,60189.50,60372.30,5351.870,1720029599999,323103898.07910,65967,2430.854,146736280.01580,0
1720029600000,60372.30,60443.70,60230.50,60246.70,4007.134,1720033199999,241808999.62030,57017,1895.569,114407347.20330,0
1720033200000,60246.70,60246.70,59645.60,59661.20,16744.201,1720036799999,1003842425.05020,168546,7586.001,454827912.90420,0
1720036800000,59661.20,59872.60,59555.00,59595.90,10540.932,1720040399999,629615233.99540,105920,5209.037,311209031.73670,0
1720040400000,59595.90,60339.90,59299.30,60235.50,13497.083,1720043999999,807251874.67390,144112,7199.008,430859049.71960,0
1720044000000,60235.50,60359.80,60118.10,60311.10,3878.909,1720047599999,233699833.78840,52776,1812.994,109234636.72050,0
